election_id_1;election_id_2;distance;time
2D Disc_2;Norm-Mallows 0.5_40;514;0
2D Disc_2;GS Caterpillar_0;620;0
2D Disc_2;SP by Conitzer_8;313;0
2D Disc_2;SPOC_16;435;0
2D Disc_2;GS Caterpillar_18;631;0
2D Disc_2;3D Cube_19;380;0
2D Disc_2;SPOC_4;466;0
2D Disc_2;SP by Walsh_4;431;0
2D Disc_2;3D Cube_14;417;0
2D Disc_2;3D Cube_15;455;0
2D Disc_2;Norm-Mallows 0.5_35;623;0
2D Disc_2;Urn_14;446;0
2D Disc_2;GS Caterpillar_3;611;0
2D Disc_2;GS Balanced_12;530;0
2D Disc_2;Urn_53;509;0
2D Disc_2;Urn_48;440;0
2D Disc_2;Norm-Mallows_0;552;0
2D Disc_2;Norm-Mallows 0.5_55;628;0
2D Disc_2;Norm-Mallows 0.5_50;532;0
2D Disc_2;Urn_35;625;0
2D Disc_2;Norm-Mallows_24;547;0
2D Disc_2;Norm-Mallows_19;578;0
2D Disc_2;GS Balanced_2;429;0
2D Disc_2;Norm-Mallows_31;621;0
2D Disc_2;2D Sphere_0;427;0
2D Disc_2;Norm-Mallows 0.5_49;469;0
2D Disc_2;Norm-Mallows_59;633;0
2D Disc_2;Impartial Culture_9;620;0
2D Disc_2;Norm-Mallows_47;598;0
2D Disc_2;Norm-Mallows 0.25_36;479;0
2D Disc_2;GS Balanced_5;527;0
2D Disc_2;Norm-Mallows 0.5_38;475;0
2D Disc_2;Norm-Mallows_40;579;0
2D Disc_2;Norm-Mallows 0.25_50;501;0
2D Disc_2;Impartial Culture_4;637;0
2D Disc_2;Impartial Culture_14;636;0
2D Disc_2;Impartial Culture_0;639;0
2D Disc_2;2D Disc_18;313;0
2D Disc_2;Impartial Culture_19;631;0
2D Disc_2;2D Sphere_17;453;0
2D Disc_2;Norm-Mallows 0.25_0;623;0
2D Disc_2;GS Caterpillar_19;589;0
2D Disc_2;Norm-Mallows 0.25_54;549;0
2D Disc_2;SP by Conitzer_15;330;0
2D Disc_2;Impartial Culture_13;660;0
2D Disc_2;SP by Walsh_5;444;0
2D Disc_2;Norm-Mallows 0.25_32;636;0
2D Disc_2;Norm-Mallows_3;712;0
2D Disc_2;Urn_33;637;0
2D Disc_2;Norm-Mallows 0.25_24;542;0
2D Disc_2;SP by Conitzer_11;325;0
2D Disc_2;Norm-Mallows 0.5_33;637;0
2D Disc_2;GS Balanced_19;529;0
2D Disc_2;SPOC_0;448;0
2D Disc_2;Single-Crossing_18;388;0
2D Disc_2;GS Caterpillar_11;609;0
2D Disc_2;Norm-Mallows 0.25_18;489;0
2D Disc_2;GS Caterpillar_17;625;0
2D Disc_2;Norm-Mallows 0.25_43;543;0
2D Disc_2;SP by Conitzer_19;327;0
2D Disc_2;1D Interval_6;332;0
2D Disc_2;Single-Crossing_12;355;0
2D Disc_2;GS Caterpillar_15;621;0
2D Disc_2;SP by Walsh_19;449;0
2D Disc_2;Norm-Mallows 0.5_16;548;0
2D Disc_2;Norm-Mallows_4;566;0
2D Disc_2;Norm-Mallows_50;622;0
2D Disc_2;1D Interval_15;344;0
2D Disc_2;Norm-Mallows_43;570;0
2D Disc_2;Norm-Mallows 0.25_56;631;0
2D Disc_2;3D Cube_12;425;0
2D Disc_2;Norm-Mallows_5;639;0
2D Disc_2;GS Balanced_16;513;0
2D Disc_2;UN;649;0
2D Disc_2;Single-Crossing_15;366;0
2D Disc_2;Urn_46;484;0
2D Disc_2;GS Balanced_0;476;0
2D Disc_2;Norm-Mallows_37;636;0
2D Disc_2;Impartial Culture_11;649;0
2D Disc_2;Norm-Mallows 0.5_23;558;0
2D Disc_2;2D Sphere_9;468;0
2D Disc_2;2D Disc_1;409;0
2D Disc_2;Urn_18;602;0
2D Disc_2;2D Disc_3;388;0
2D Disc_2;GS Caterpillar_9;577;0
2D Disc_2;Norm-Mallows 0.5_11;611;0
2D Disc_2;Norm-Mallows_16;634;0
2D Disc_2;Impartial Culture_7;655;0
2D Disc_2;2D Disc_19;447;0
2D Disc_2;Norm-Mallows 0.25_6;479;0
2D Disc_2;2D Sphere_1;481;0
2D Disc_2;1D Interval_12;430;0
2D Disc_2;Norm-Mallows 0.5_59;624;0
2D Disc_2;SP by Conitzer_5;333;0
2D Disc_2;Impartial Culture_10;654;0
2D Disc_2;Urn_17;711;0
2D Disc_2;3D Cube_11;444;0
2D Disc_2;Norm-Mallows_15;575;0
2D Disc_2;SP by Conitzer_13;325;0
2D Disc_2;GS Balanced_15;492;0
2D Disc_2;Norm-Mallows_46;648;0
2D Disc_2;SP by Conitzer_0;332;0
2D Disc_2;2D Sphere_13;448;0
2D Disc_2;Single-Crossing_2;417;0
2D Disc_2;Urn_43;543;0
2D Disc_2;SP by Walsh_15;421;0
2D Disc_2;Impartial Culture_1;648;0
2D Disc_2;Norm-Mallows 0.25_17;649;0
2D Disc_2;Urn_57;611;0
2D Disc_2;Norm-Mallows 0.25_28;595;0
2D Disc_2;Norm-Mallows 0.5_8;561;0
2D Disc_2;Norm-Mallows 0.5_6;631;0
2D Disc_2;2D Disc_17;417;0
2D Disc_2;Urn_39;618;0
2D Disc_2;3D Cube_9;388;0
2D Disc_2;Urn_50;513;0
2D Disc_2;Single-Crossing_14;414;0
2D Disc_2;GS Balanced_18;481;0
2D Disc_2;Norm-Mallows 0.5_46;636;0
2D Disc_2;3D Cube_10;427;0
2D Disc_2;Norm-Mallows 0.25_19;628;0
2D Disc_2;3D Cube_6;429;0
2D Disc_2;Urn_45;692;0
2D Disc_2;Urn_1;586;0
2D Disc_2;SPOC_14;427;0
2D Disc_2;SPOC_12;483;0
2D Disc_2;SP by Walsh_9;465;0
2D Disc_2;Norm-Mallows 0.25_44;566;0
2D Disc_2;Norm-Mallows_13;649;0
2D Disc_2;Norm-Mallows_58;546;0
2D Disc_2;Impartial Culture_8;639;0
2D Disc_2;Impartial Culture_17;645;0
2D Disc_2;1D Interval_8;333;0
2D Disc_2;Norm-Mallows 0.5_47;466;0
2D Disc_2;Norm-Mallows 0.25_22;597;0
2D Disc_2;Norm-Mallows_23;640;0
2D Disc_2;2D Disc_9;388;0
2D Disc_2;Norm-Mallows 0.25_8;644;0
2D Disc_2;Urn_15;442;0
2D Disc_2;Norm-Mallows_1;556;0
2D Disc_2;Norm-Mallows 0.5_48;620;0
2D Disc_2;Urn_21;490;0
2D Disc_2;1D Interval_14;369;0
2D Disc_2;1D Interval_7;345;0
2D Disc_2;Norm-Mallows_55;633;0
2D Disc_2;Urn_3;529;0
2D Disc_2;Norm-Mallows_45;713;0
2D Disc_2;Norm-Mallows 0.5_58;479;0
2D Disc_2;Norm-Mallows 0.5_29;497;0
2D Disc_2;ST;585;0
2D Disc_2;Norm-Mallows_35;596;0
2D Disc_2;SPOC_19;437;0
2D Disc_2;Urn_44;608;0
2D Disc_2;Norm-Mallows_28;569;0
2D Disc_2;SP by Conitzer_10;316;0
2D Disc_2;2D Disc_16;340;0
2D Disc_2;3D Cube_4;462;0
2D Disc_2;GS Balanced_4;495;0
2D Disc_2;2D Sphere_16;454;0
2D Disc_2;SPOC_1;462;0
2D Disc_2;Norm-Mallows_32;594;0
2D Disc_2;GS Caterpillar_14;605;0
2D Disc_2;Norm-Mallows 0.5_34;452;0
2D Disc_2;Norm-Mallows_11;639;0
2D Disc_2;1D Interval_2;319;0
2D Disc_2;3D Cube_5;455;0
2D Disc_2;Norm-Mallows 0.5_17;628;0
2D Disc_2;Norm-Mallows 0.5_54;532;0
2D Disc_2;Norm-Mallows_38;551;0
2D Disc_2;Urn_9;493;0
2D Disc_2;Norm-Mallows 0.25_35;651;0
2D Disc_2;SP by Walsh_11;462;0
2D Disc_2;3D Cube_3;428;0
2D Disc_2;GS Balanced_7;463;0
2D Disc_2;GS Caterpillar_16;623;0
2D Disc_2;Urn_25;582;0
2D Disc_2;SP by Conitzer_14;345;0
2D Disc_2;Single-Crossing_13;422;0
2D Disc_2;1D Interval_3;321;0
2D Disc_2;SPOC_6;469;0
2D Disc_2;Urn_19;487;0
2D Disc_2;Norm-Mallows 0.5_19;504;0
2D Disc_2;Norm-Mallows_18;628;0
2D Disc_2;3D Cube_0;435;0
2D Disc_2;Norm-Mallows_41;661;0
2D Disc_2;SP by Walsh_1;397;0
2D Disc_2;Norm-Mallows 0.25_58;535;0
2D Disc_2;SP by Conitzer_16;333;0
2D Disc_2;Norm-Mallows 0.5_57;480;0
2D Disc_2;Norm-Mallows 0.25_26;483;0
2D Disc_2;Urn_34;500;0
2D Disc_2;Norm-Mallows 0.25_29;516;0
2D Disc_2;Urn_7;549;0
2D Disc_2;Norm-Mallows 0.5_4;484;0
2D Disc_2;Norm-Mallows 0.25_31;494;0
2D Disc_2;Urn_56;534;0
2D Disc_2;3D Cube_18;463;0
2D Disc_2;Norm-Mallows_57;630;0
2D Disc_2;GS Balanced_17;439;0
2D Disc_2;SPOC_15;504;0
2D Disc_2;2D Sphere_10;451;0
2D Disc_2;Norm-Mallows 0.25_3;634;0
2D Disc_2;Norm-Mallows 0.25_7;512;0
2D Disc_2;Norm-Mallows 0.5_14;468;0
2D Disc_2;Urn_23;512;0
2D Disc_2;Norm-Mallows 0.25_49;552;0
2D Disc_2;2D Disc_11;394;0
2D Disc_2;Norm-Mallows 0.25_33;435;0
2D Disc_2;GS Caterpillar_5;595;0
2D Disc_2;1D Interval_0;332;0
2D Disc_2;Impartial Culture_16;617;0
2D Disc_2;Norm-Mallows 0.5_26;644;0
2D Disc_2;2D Disc_14;376;0
2D Disc_2;Norm-Mallows 0.5_27;621;0
2D Disc_2;GS Caterpillar_13;624;0
2D Disc_2;Urn_54;528;0
2D Disc_2;Norm-Mallows_42;550;0
2D Disc_2;Norm-Mallows 0.25_25;669;0
2D Disc_2;2D Disc_7;366;0
2D Disc_2;Urn_0;552;0
2D Disc_2;Norm-Mallows 0.25_23;499;0
2D Disc_2;Urn_27;461;0
2D Disc_2;Urn_31;558;0
2D Disc_2;Norm-Mallows_48;535;0
2D Disc_2;Urn_20;576;0
2D Disc_2;Norm-Mallows 0.5_36;501;0
2D Disc_2;GS Balanced_13;470;0
2D Disc_2;2D Sphere_8;438;0
2D Disc_2;Single-Crossing_6;377;0
2D Disc_2;1D Interval_4;344;0
2D Disc_2;Urn_49;534;0
2D Disc_2;Single-Crossing_11;428;0
2D Disc_2;Impartial Culture_3;630;0
2D Disc_2;Norm-Mallows 0.25_9;489;0
2D Disc_2;Norm-Mallows 0.5_56;491;0
2D Disc_2;Single-Crossing_0;387;0
2D Disc_2;2D Sphere_11;458;0
2D Disc_2;Urn_6;603;0
2D Disc_2;2D Sphere_19;462;0
2D Disc_2;Urn_47;474;0
2D Disc_2;1D Interval_11;319;0
2D Disc_2;Norm-Mallows 0.25_48;652;0
2D Disc_2;Urn_52;492;0
2D Disc_2;Norm-Mallows 0.5_42;566;0
2D Disc_2;3D Cube_16;377;0
2D Disc_2;Norm-Mallows 0.25_27;463;0
2D Disc_2;Norm-Mallows 0.25_52;627;0
2D Disc_2;1D Interval_1;348;0
2D Disc_2;Norm-Mallows_26;606;0
2D Disc_2;SP by Walsh_13;471;0
2D Disc_2;SP by Conitzer_17;310;0
2D Disc_2;Urn_29;508;0
2D Disc_2;Urn_26;502;0
2D Disc_2;Urn_5;515;0
2D Disc_2;Single-Crossing_1;388;0
2D Disc_2;Norm-Mallows 0.5_2;475;0
2D Disc_2;SPOC_9;436;0
2D Disc_2;SP by Conitzer_18;319;0
2D Disc_2;Norm-Mallows 0.25_14;501;0
2D Disc_2;Norm-Mallows 0.25_42;482;0
2D Disc_2;SP by Conitzer_3;309;0
2D Disc_2;Urn_22;540;0
2D Disc_2;Single-Crossing_16;396;0
2D Disc_2;Norm-Mallows 0.25_30;646;0
2D Disc_2;SP by Walsh_16;457;0
2D Disc_2;GS Balanced_9;520;0
2D Disc_2;Urn_42;565;0
2D Disc_2;1D Interval_9;358;0
2D Disc_2;Norm-Mallows_34;585;0
2D Disc_2;Norm-Mallows_10;573;0
2D Disc_2;Urn_8;548;0
2D Disc_2;SPOC_13;472;0
2D Disc_2;SPOC_18;473;0
2D Disc_2;Norm-Mallows_2;647;0
2D Disc_2;SP by Conitzer_9;316;0
2D Disc_2;SP by Walsh_7;413;0
2D Disc_2;SP by Walsh_12;432;0
2D Disc_2;GS Balanced_3;506;0
2D Disc_2;SPOC_7;452;0
2D Disc_2;Norm-Mallows 0.5_13;516;0
2D Disc_2;Urn_30;519;0
2D Disc_2;Norm-Mallows 0.5_20;627;0
2D Disc_2;Urn_10;610;0
2D Disc_2;GS Balanced_8;516;0
2D Disc_2;Norm-Mallows 0.25_41;474;0
2D Disc_2;Single-Crossing_7;402;0
2D Disc_2;Norm-Mallows 0.5_28;632;0
2D Disc_2;Urn_37;511;0
2D Disc_2;2D Sphere_18;493;0
2D Disc_2;Norm-Mallows 0.5_51;453;0
2D Disc_2;Single-Crossing_3;404;0
2D Disc_2;Single-Crossing_8;443;0
2D Disc_2;2D Sphere_15;426;0
2D Disc_2;2D Disc_8;358;0
2D Disc_2;1D Interval_18;341;0
2D Disc_2;GS Caterpillar_12;615;0
2D Disc_2;Norm-Mallows_30;647;0
2D Disc_2;GS Caterpillar_1;613;0
2D Disc_2;Urn_59;503;0
2D Disc_2;Urn_16;531;0
2D Disc_2;2D Sphere_14;453;0
2D Disc_2;Norm-Mallows 0.25_55;488;0
2D Disc_2;Norm-Mallows 0.5_25;495;0
2D Disc_2;SP by Walsh_14;449;0
2D Disc_2;1D Interval_19;316;0
2D Disc_2;Impartial Culture_2;653;0
2D Disc_2;Norm-Mallows 0.5_18;502;0
2D Disc_2;SPOC_3;501;0
2D Disc_2;Norm-Mallows_27;590;0
2D Disc_2;Norm-Mallows_8;603;0
2D Disc_2;AN;541;0
2D Disc_2;Urn_12;624;0
2D Disc_2;2D Disc_0;327;0
2D Disc_2;3D Cube_2;389;0
2D Disc_2;Norm-Mallows 0.5_41;653;0
2D Disc_2;Norm-Mallows 0.5_7;618;0
2D Disc_2;Norm-Mallows 0.25_51;465;0
2D Disc_2;Norm-Mallows 0.5_1;493;0
2D Disc_2;GS Balanced_1;482;0
2D Disc_2;Urn_32;536;0
2D Disc_2;Norm-Mallows_52;622;0
2D Disc_2;Norm-Mallows 0.5_10;641;0
2D Disc_2;Urn_36;598;0
2D Disc_2;SPOC_2;458;0
2D Disc_2;Impartial Culture_15;622;0
2D Disc_2;Impartial Culture_6;632;0
2D Disc_2;Impartial Culture_12;642;0
2D Disc_2;Norm-Mallows 0.25_13;557;0
2D Disc_2;SPOC_5;497;0
2D Disc_2;Single-Crossing_19;412;0
2D Disc_2;Norm-Mallows 0.5_32;622;0
2D Disc_2;SPOC_10;470;0
2D Disc_2;2D Disc_15;380;0
2D Disc_2;Norm-Mallows_39;625;0
2D Disc_2;SP by Walsh_18;412;0
2D Disc_2;Single-Crossing_10;326;0
2D Disc_2;SP by Conitzer_1;345;0
2D Disc_2;Norm-Mallows_56;573;0
2D Disc_2;Urn_2;578;0
2D Disc_2;Single-Crossing_4;436;0
2D Disc_2;GS Caterpillar_4;612;0
2D Disc_2;Urn_28;493;0
2D Disc_2;Norm-Mallows 0.5_24;526;0
2D Disc_2;Norm-Mallows 0.25_1;456;0
2D Disc_2;Norm-Mallows 0.5_39;627;0
2D Disc_2;Norm-Mallows 0.25_45;464;0
2D Disc_2;Norm-Mallows 0.25_53;566;0
2D Disc_2;2D Sphere_5;461;0
2D Disc_2;Norm-Mallows 0.5_3;466;0
2D Disc_2;ID;722;0
2D Disc_2;SP by Conitzer_2;293;0
2D Disc_2;Norm-Mallows_54;609;0
2D Disc_2;2D Disc_6;319;0
2D Disc_2;SPOC_17;454;0
2D Disc_2;GS Balanced_10;526;0
2D Disc_2;2D Sphere_12;473;0
2D Disc_2;Urn_40;472;0
2D Disc_2;Norm-Mallows 0.25_5;548;0
2D Disc_2;3D Cube_17;397;0
2D Disc_2;2D Disc_10;414;0
2D Disc_2;Norm-Mallows 0.25_20;648;0
2D Disc_2;Norm-Mallows 0.25_16;459;0
2D Disc_2;SP by Conitzer_4;330;0
2D Disc_2;Norm-Mallows_9;559;0
2D Disc_2;Urn_58;559;0
2D Disc_2;Norm-Mallows 0.5_52;565;0
2D Disc_2;2D Sphere_6;458;0
2D Disc_2;Norm-Mallows 0.25_12;662;0
2D Disc_2;Norm-Mallows 0.5_21;616;0
2D Disc_2;Norm-Mallows_17;675;0
2D Disc_2;Single-Crossing_9;370;0
2D Disc_2;1D Interval_10;319;0
2D Disc_2;SP by Walsh_3;447;0
2D Disc_2;SPOC_8;476;0
2D Disc_2;Norm-Mallows 0.5_0;465;0
2D Disc_2;Norm-Mallows 0.5_9;484;0
2D Disc_2;Norm-Mallows_53;519;0
2D Disc_2;Norm-Mallows 0.25_59;564;0
2D Disc_2;Norm-Mallows_6;548;0
2D Disc_2;Urn_24;459;0
2D Disc_2;Norm-Mallows 0.5_31;609;0
2D Disc_2;SP by Walsh_8;440;0
2D Disc_2;2D Sphere_4;446;0
2D Disc_2;Norm-Mallows 0.5_22;647;0
2D Disc_2;Norm-Mallows 0.5_43;495;0
2D Disc_2;Norm-Mallows 0.25_2;497;0
2D Disc_2;Norm-Mallows_21;660;0
2D Disc_2;2D Sphere_7;439;0
2D Disc_2;Norm-Mallows_20;581;0
2D Disc_2;Urn_51;502;0
2D Disc_2;3D Cube_1;462;0
2D Disc_2;Norm-Mallows_36;613;0
2D Disc_2;Urn_55;543;0
2D Disc_2;2D Disc_13;406;0
2D Disc_2;Norm-Mallows 0.25_57;483;0
2D Disc_2;2D Disc_12;366;0
2D Disc_2;SP by Walsh_17;438;0
2D Disc_2;Norm-Mallows 0.5_5;633;0
2D Disc_2;GS Caterpillar_7;630;0
2D Disc_2;GS Caterpillar_8;628;0
2D Disc_2;Norm-Mallows_51;581;0
2D Disc_2;2D Disc_4;409;0
2D Disc_2;Norm-Mallows 0.5_44;483;0
2D Disc_2;Norm-Mallows_7;611;0
2D Disc_2;Urn_41;544;0
2D Disc_2;GS Balanced_14;469;0
2D Disc_2;2D Sphere_3;442;0
2D Disc_2;Norm-Mallows 0.25_37;499;0
2D Disc_2;2D Sphere_2;489;0
2D Disc_2;SP by Conitzer_7;313;0
2D Disc_2;1D Interval_17;368;0
2D Disc_2;1D Interval_13;342;0
2D Disc_2;1D Interval_5;316;0
2D Disc_2;SP by Walsh_6;424;0
2D Disc_2;SPOC_11;429;0
2D Disc_2;Norm-Mallows_49;559;0
2D Disc_2;Single-Crossing_5;433;0
2D Disc_2;Norm-Mallows_22;585;0
2D Disc_2;3D Cube_13;429;0
2D Disc_2;Norm-Mallows_33;557;0
2D Disc_2;Norm-Mallows_44;626;0
2D Disc_2;Norm-Mallows 0.25_21;448;0
2D Disc_2;2D Disc_5;359;0
2D Disc_2;Norm-Mallows 0.25_15;455;0
2D Disc_2;GS Balanced_6;455;0
2D Disc_2;Norm-Mallows_12;643;0
2D Disc_2;Norm-Mallows 0.5_30;564;0
2D Disc_2;Norm-Mallows 0.5_15;639;0
2D Disc_2;Urn_4;523;0
2D Disc_2;Urn_13;474;0
2D Disc_2;3D Cube_7;500;0
2D Disc_2;Norm-Mallows_14;580;0
2D Disc_2;SP by Walsh_2;467;0
2D Disc_2;Norm-Mallows 0.25_38;553;0
2D Disc_2;SP by Conitzer_12;338;0
2D Disc_2;SP by Conitzer_6;322;0
2D Disc_2;3D Cube_8;491;0
2D Disc_2;SP by Walsh_10;453;0
2D Disc_2;Norm-Mallows 0.25_39;634;0
2D Disc_2;Norm-Mallows 0.25_47;471;0
2D Disc_2;Norm-Mallows 0.5_53;518;0
2D Disc_2;GS Caterpillar_6;617;0
2D Disc_2;GS Balanced_11;490;0
2D Disc_2;Urn_11;569;0
2D Disc_2;Impartial Culture_18;639;0
2D Disc_2;Norm-Mallows_25;592;0
2D Disc_2;GS Caterpillar_10;613;0
2D Disc_2;Norm-Mallows 0.5_45;656;0
2D Disc_2;GS Caterpillar_2;599;0
2D Disc_2;Norm-Mallows_29;562;0
2D Disc_2;Norm-Mallows 0.25_46;520;0
2D Disc_2;Norm-Mallows 0.25_40;576;0
2D Disc_2;Norm-Mallows 0.25_34;621;0
2D Disc_2;Urn_38;520;0
2D Disc_2;Single-Crossing_17;370;0
2D Disc_2;SP by Walsh_0;485;0
2D Disc_2;Norm-Mallows 0.25_4;465;0
2D Disc_2;Norm-Mallows 0.25_10;517;0
2D Disc_2;Impartial Culture_5;655;0
2D Disc_2;1D Interval_16;379;0
2D Disc_2;Norm-Mallows 0.25_11;457;0
2D Disc_2;Norm-Mallows 0.5_37;476;0
2D Disc_2;Norm-Mallows 0.5_12;642;0
Norm-Mallows 0.5_40;GS Caterpillar_0;550;0
Norm-Mallows 0.5_40;SP by Conitzer_8;481;0
Norm-Mallows 0.5_40;SPOC_16;481;0
Norm-Mallows 0.5_40;GS Caterpillar_18;515;0
Norm-Mallows 0.5_40;3D Cube_19;506;0
Norm-Mallows 0.5_40;SPOC_4;446;0
Norm-Mallows 0.5_40;SP by Walsh_4;715;0
Norm-Mallows 0.5_40;3D Cube_14;495;0
Norm-Mallows 0.5_40;3D Cube_15;455;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_35;507;0
Norm-Mallows 0.5_40;Urn_14;644;0
Norm-Mallows 0.5_40;GS Caterpillar_3;555;0
Norm-Mallows 0.5_40;GS Balanced_12;434;0
Norm-Mallows 0.5_40;Urn_53;595;0
Norm-Mallows 0.5_40;Urn_48;628;0
Norm-Mallows 0.5_40;Norm-Mallows_0;754;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_55;526;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_50;480;0
Norm-Mallows 0.5_40;Urn_35;537;0
Norm-Mallows 0.5_40;Norm-Mallows_24;655;0
Norm-Mallows 0.5_40;Norm-Mallows_19;820;0
Norm-Mallows 0.5_40;GS Balanced_2;445;0
Norm-Mallows 0.5_40;Norm-Mallows_31;555;0
Norm-Mallows 0.5_40;2D Sphere_0;429;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_49;329;0
Norm-Mallows 0.5_40;Norm-Mallows_59;549;0
Norm-Mallows 0.5_40;Impartial Culture_9;538;0
Norm-Mallows 0.5_40;Norm-Mallows_47;580;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_36;525;0
Norm-Mallows 0.5_40;GS Balanced_5;413;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_38;343;0
Norm-Mallows 0.5_40;Norm-Mallows_40;581;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_50;637;0
Norm-Mallows 0.5_40;Impartial Culture_4;525;0
Norm-Mallows 0.5_40;Impartial Culture_14;544;0
Norm-Mallows 0.5_40;Impartial Culture_0;549;0
Norm-Mallows 0.5_40;2D Disc_18;481;0
Norm-Mallows 0.5_40;Impartial Culture_19;543;0
Norm-Mallows 0.5_40;2D Sphere_17;441;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_0;545;0
Norm-Mallows 0.5_40;GS Caterpillar_19;523;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_54;491;0
Norm-Mallows 0.5_40;SP by Conitzer_15;454;0
Norm-Mallows 0.5_40;Impartial Culture_13;546;0
Norm-Mallows 0.5_40;SP by Walsh_5;724;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_32;544;0
Norm-Mallows 0.5_40;Norm-Mallows_3;1046;0
Norm-Mallows 0.5_40;Urn_33;547;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_24;522;0
Norm-Mallows 0.5_40;SP by Conitzer_11;489;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_33;543;0
Norm-Mallows 0.5_40;GS Balanced_19;453;0
Norm-Mallows 0.5_40;SPOC_0;460;0
Norm-Mallows 0.5_40;Single-Crossing_18;638;0
Norm-Mallows 0.5_40;GS Caterpillar_11;557;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_18;531;0
Norm-Mallows 0.5_40;GS Caterpillar_17;547;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_43;531;0
Norm-Mallows 0.5_40;SP by Conitzer_19;489;0
Norm-Mallows 0.5_40;1D Interval_6;494;0
Norm-Mallows 0.5_40;Single-Crossing_12;593;0
Norm-Mallows 0.5_40;GS Caterpillar_15;539;0
Norm-Mallows 0.5_40;SP by Walsh_19;731;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_16;430;0
Norm-Mallows 0.5_40;Norm-Mallows_4;578;0
Norm-Mallows 0.5_40;Norm-Mallows_50;532;0
Norm-Mallows 0.5_40;1D Interval_15;484;0
Norm-Mallows 0.5_40;Norm-Mallows_43;818;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_56;551;0
Norm-Mallows 0.5_40;3D Cube_12;531;0
Norm-Mallows 0.5_40;Norm-Mallows_5;955;0
Norm-Mallows 0.5_40;GS Balanced_16;411;0
Norm-Mallows 0.5_40;UN;533;0
Norm-Mallows 0.5_40;Single-Crossing_15;568;0
Norm-Mallows 0.5_40;Urn_46;680;0
Norm-Mallows 0.5_40;GS Balanced_0;438;0
Norm-Mallows 0.5_40;Norm-Mallows_37;954;0
Norm-Mallows 0.5_40;Impartial Culture_11;541;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_23;468;0
Norm-Mallows 0.5_40;2D Sphere_9;480;0
Norm-Mallows 0.5_40;2D Disc_1;527;0
Norm-Mallows 0.5_40;Urn_18;550;0
Norm-Mallows 0.5_40;2D Disc_3;510;0
Norm-Mallows 0.5_40;GS Caterpillar_9;553;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_11;503;0
Norm-Mallows 0.5_40;Norm-Mallows_16;544;0
Norm-Mallows 0.5_40;Impartial Culture_7;535;0
Norm-Mallows 0.5_40;2D Disc_19;495;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_6;531;0
Norm-Mallows 0.5_40;2D Sphere_1;471;0
Norm-Mallows 0.5_40;1D Interval_12;546;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_59;532;0
Norm-Mallows 0.5_40;SP by Conitzer_5;475;0
Norm-Mallows 0.5_40;Impartial Culture_10;526;0
Norm-Mallows 0.5_40;Urn_17;1039;0
Norm-Mallows 0.5_40;3D Cube_11;550;0
Norm-Mallows 0.5_40;Norm-Mallows_15;609;0
Norm-Mallows 0.5_40;SP by Conitzer_13;491;0
Norm-Mallows 0.5_40;GS Balanced_15;404;0
Norm-Mallows 0.5_40;Norm-Mallows_46;552;0
Norm-Mallows 0.5_40;SP by Conitzer_0;460;0
Norm-Mallows 0.5_40;2D Sphere_13;404;0
Norm-Mallows 0.5_40;Single-Crossing_2;627;0
Norm-Mallows 0.5_40;Urn_43;717;0
Norm-Mallows 0.5_40;SP by Walsh_15;687;0
Norm-Mallows 0.5_40;Impartial Culture_1;548;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_17;535;0
Norm-Mallows 0.5_40;Urn_57;887;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_28;503;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_8;445;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_6;543;0
Norm-Mallows 0.5_40;2D Disc_17;547;0
Norm-Mallows 0.5_40;Urn_39;918;0
Norm-Mallows 0.5_40;3D Cube_9;518;0
Norm-Mallows 0.5_40;Urn_50;613;0
Norm-Mallows 0.5_40;Single-Crossing_14;600;0
Norm-Mallows 0.5_40;GS Balanced_18;423;0
Norm-Mallows 0.5_40;Norm-Mallows 0.5_46;518;0
Norm-Mallows 0.5_40;3D Cube_10;495;0
Norm-Mallows 0.5_40;Norm-Mallows 0.25_19;538;0
Norm-Mallows 0.5_40;3D Cube_6;569;0
