instance_id;x;y
GS Caterpillar_12;-260.0333;1136.97536
GS Caterpillar_13;-199.22207;1289.51815
GS Caterpillar_14;-396.19254;1286.17736
GS Caterpillar_15;-139.75093;1212.0008
GS Caterpillar_16;-305.50866;1128.42918
GS Caterpillar_17;-198.26186;1155.83113
GS Caterpillar_18;-290.78442;1259.22742
GS Caterpillar_19;-224.6402;1107.23072
Urn_0;659.66568;371.58397
Urn_1;1513.3067;291.19919
Urn_2;1314.41317;297.53402
Urn_3;-523.80785;-517.66189
Urn_4;-91.2448;277.02568
Urn_5;413.36472;-92.63813
Urn_6;1303.39767;184.04481
Urn_7;698.25146;459.49973
Urn_8;-80.37372;211.13164
Urn_9;2138.14274;-62.92079
Urn_10;861.36311;50.47655
Urn_11;1360.66561;355.85013
Urn_12;376.89918;267.11553
Urn_13;1145.87609;426.35206
Urn_14;213.15442;-82.63056
Urn_15;-8.9827;218.20598
Urn_16;-523.04287;-545.89943
Urn_17;-239.20118;257.57522
Urn_18;511.59101;557.9296
Urn_19;122.20246;177.31805
Urn_20;2129.39074;-35.42498
Urn_21;-403.65574;-589.30755
Urn_22;462.658;403.01169
Urn_23;-779.62944;72.68588
Urn_24;364.36404;209.04547
Urn_25;-476.81452;-574.87613
Urn_26;308.75294;21.67895
Urn_27;219.15602;123.16487
Urn_28;170.81267;395.43461
Urn_29;570.97018;588.49967
Urn_30;-959.29256;-13.32672
Urn_31;1123.24016;334.24051
Urn_32;1025.54379;168.48434
Urn_33;686.32349;328.8941
Urn_34;838.97837;170.6046
Urn_35;569.1006;325.50523
Urn_36;2094.48361;15.62385
Urn_37;-779.9307;-262.12365
Urn_38;190.37886;258.12314
Urn_39;1819.715;138.72073
Urn_40;1855.85918;197.5009
Urn_41;-250.22454;300.60863
Urn_42;1595.18503;180.09381
Urn_43;2016.94546;58.61608
Urn_44;1464.99126;275.37918
Urn_45;818.98482;419.80249
Urn_46;-442.99516;284.04334
Urn_47;692.83182;206.60838
Urn_48;797.9085;87.68622
Urn_49;149.73746;-226.5375
Urn_50;74.10648;206.4158
Urn_51;-768.86452;-321.84438
Urn_52;361.62451;94.93146
Urn_53;420.84578;148.18983
Urn_54;862.30782;620.70486
Urn_55;713.56761;271.61318
Urn_56;355.51727;-38.62808
Urn_57;1319.3384;242.71974
Urn_58;811.22806;789.69977
Urn_59;1222.25424;498.1715
Urn_60;1455.68021;167.67584
Urn_61;-728.99041;-307.23135
Urn_62;451.35329;249.25252
Urn_63;1110.39056;86.24165
Urn_64;1917.82306;138.84134
Urn_65;953.07217;425.80017
Urn_66;-541.55912;167.87449
Urn_67;236.03326;419.30944
Urn_68;205.81668;3.38308
Urn_69;180.64945;-152.12974
Urn_70;201.39918;170.60691
Urn_71;169.55384;479.76988
Urn_72;745.21554;499.36927
Urn_73;1242.02739;109.63677
Urn_74;136.16657;302.58765
Urn_75;930.04588;236.33642
Urn_76;-716.21736;74.88086
Urn_77;657.91705;120.37407
Urn_78;1493.61041;377.54649
Urn_79;379.13239;399.3008
Norm-Mallows_0;662.64864;-614.62997
Norm-Mallows_1;572.66553;-744.5821
Norm-Mallows_2;-273.2718;-517.31573
Norm-Mallows_3;6.13204;-605.52273
Norm-Mallows_4;-969.27361;-134.68468
Norm-Mallows_5;1585.96474;-476.97389
Norm-Mallows_6;2083.0232;-157.25177
Norm-Mallows_7;-708.28754;-155.36793
Norm-Mallows_8;-793.64842;-104.38706
Norm-Mallows_9;195.96105;-645.99775
Norm-Mallows_10;-487.51603;-417.64196
Norm-Mallows_11;-940.5223;-96.35636
Norm-Mallows_12;-326.0493;-529.47249
Norm-Mallows_13;121.3858;-561.68204
Norm-Mallows_14;-608.03399;-214.87323
Norm-Mallows_15;406.20257;-719.9195
Norm-Mallows_16;1262.83295;-585.06802
Norm-Mallows_17;1993.56619;-327.27159
Norm-Mallows_18;825.87778;-581.58851
Norm-Mallows_19;1197.72242;-460.81744
Norm-Mallows_20;1924.50151;-414.99538
Norm-Mallows_21;249.01204;-603.9528
Norm-Mallows_22;1966.33771;-384.0806
Norm-Mallows_23;1802.94906;-542.01464
Norm-Mallows_24;-85.40419;-546.27172
Norm-Mallows_25;-28.15358;-554.31942
Norm-Mallows_26;1323.5885;-510.43467
Norm-Mallows_27;2104.69905;-129.42707
Norm-Mallows_28;1374.33316;-593.28298
Norm-Mallows_29;-735.83417;-50.59621
Norm-Mallows_30;773.61208;-628.67451
Norm-Mallows_31;1486.13661;-573.05834
Norm-Mallows_32;-343.03906;-493.93686
Norm-Mallows_33;1670.23031;-573.05965
Norm-Mallows_34;-870.0941;-72.79129
Norm-Mallows_35;-888.07867;-147.27963
Norm-Mallows_36;135.29449;-496.23161
Norm-Mallows_37;44.01371;-587.56878
