instance_id;x;y
GS Caterpillar_11;-3.33743;23.75933
GS Caterpillar_12;-3.43596;24.69734
GS Caterpillar_13;-2.43919;23.80306
GS Caterpillar_14;-3.58644;23.04183
GS Caterpillar_15;-2.35901;24.20472
GS Caterpillar_16;-3.38436;24.16531
GS Caterpillar_17;-3.97165;24.32563
GS Caterpillar_18;-3.4205;23.13896
GS Caterpillar_19;-3.80354;24.60018
Urn_0;16.42091;1.96953
Urn_1;24.7916;10.17834
Urn_2;23.67576;9.23786
Urn_3;4.61153;-6.23923
Urn_4;5.86943;-5.11714
Urn_5;10.81009;-2.7604
Urn_6;23.42465;9.3326
Urn_7;16.71979;2.5987
Urn_8;5.80814;-5.33804
Urn_9;35.54178;19.87333
Urn_10;17.97678;2.80133
Urn_11;24.10758;9.21928
Urn_12;10.18868;-2.24204
Urn_13;22.41854;8.4256
Urn_14;8.51851;-4.26245
Urn_15;6.09652;-5.02048
Urn_16;4.65796;-6.16432
Urn_17;5.31555;-5.6661
Urn_18;15.12556;1.61599
Urn_19;7.25743;-4.12729
Urn_20;34.95632;20.09808
Urn_21;5.0216;-5.96572
Urn_22;11.58892;-1.62026
Urn_23;-19.69627;-2.38199
Urn_24;10.0791;-2.71515
Urn_25;4.80536;-6.07765
Urn_26;9.27115;-3.27044
Urn_27;8.62423;-3.79441
Urn_28;7.81318;-3.02877
Urn_29;15.54031;2.08404
Urn_30;-21.20421;6.09774
Urn_31;22.19614;8.25514
Urn_32;19.3292;4.98363
Urn_33;16.45453;2.10776
Urn_34;17.48835;3.03069
Urn_35;15.67639;1.26943
Urn_36;34.56273;19.5661
Urn_37;-18.34569;-4.36435
Urn_38;8.02571;-3.4562
Urn_39;32.02036;17.73054
Urn_40;32.11199;17.82751
Urn_41;5.40328;-5.50501
Urn_42;25.26011;10.86366
Urn_43;34.12904;19.02897
Urn_44;24.4091;10.0671
Urn_45;17.45808;3.3899
Urn_46;4.37194;-6.3592
Urn_47;16.84887;1.77946
Urn_48;17.52808;2.38165
Urn_49;7.23465;-4.68606
Urn_50;6.76093;-4.39809
Urn_51;-17.963;-4.65677
Urn_52;9.68052;-2.55995
Urn_53;10.41269;-2.3058
Urn_54;17.93863;4.14067
Urn_55;16.62067;2.17111
Urn_56;9.80734;-2.94851
Urn_57;23.61148;9.37721
Urn_58;17.69142;4.54044
Urn_59;22.84963;8.79475
Urn_60;24.48141;10.06569
Urn_61;-17.73775;-4.76555
Urn_62;10.99907;-2.00132
Urn_63;22.04203;7.89239
Urn_64;32.68665;18.1433
Urn_65;18.31403;4.31772
Urn_66;-4.13078;-13.20878
Urn_67;8.62055;-2.68893
Urn_68;8.16835;-4.08071
Urn_69;8.10913;-4.51256
Urn_70;7.78994;-3.66721
Urn_71;8.03009;-2.76447
Urn_72;17.02407;3.0672
Urn_73;23.20835;8.70648
Urn_74;7.45286;-3.55311
Urn_75;18.43851;3.67837
Urn_76;-18.79521;-3.76746
Urn_77;16.25831;1.41783
Urn_78;24.46091;10.29421
Urn_79;10.55899;-1.92434
Norm-Mallows_0;19.97371;-2.31724
Norm-Mallows_1;19.579;-2.52789
Norm-Mallows_2;7.19808;-16.33345
Norm-Mallows_3;14.08907;-10.20509
Norm-Mallows_4;-21.50513;4.28957
Norm-Mallows_5;30.22223;10.79852
Norm-Mallows_6;35.13585;19.07479
Norm-Mallows_7;-17.57056;-3.83103
Norm-Mallows_8;-18.83219;-2.46271
Norm-Mallows_9;15.15919;-7.97788
Norm-Mallows_10;-1.99595;-16.13183
Norm-Mallows_11;-21.00929;4.41055
Norm-Mallows_12;6.83314;-16.02649
Norm-Mallows_13;14.48081;-9.37163
Norm-Mallows_14;-3.93952;-14.59075
Norm-Mallows_15;17.98315;-3.8624
Norm-Mallows_16;26.55385;7.72364
Norm-Mallows_17;34.34359;17.15796
Norm-Mallows_18;21.30842;-1.82124
Norm-Mallows_19;26.16017;7.41908
Norm-Mallows_20;33.84824;15.32917
Norm-Mallows_21;15.3867;-7.56984
Norm-Mallows_22;34.08037;16.27234
Norm-Mallows_23;31.77455;12.91338
Norm-Mallows_24;13.50415;-11.34595
Norm-Mallows_25;13.84111;-10.75318
Norm-Mallows_26;26.96471;8.07581
Norm-Mallows_27;35.38957;19.36127
Norm-Mallows_28;27.27099;8.37055
Norm-Mallows_29;-18.37447;-3.11947
Norm-Mallows_30;20.58546;-1.88433
Norm-Mallows_31;28.89442;9.53248
Norm-Mallows_32;6.45412;-16.02241
Norm-Mallows_33;30.84708;11.39838
Norm-Mallows_34;-20.42333;1.40299
Norm-Mallows_35;-19.76776;0.13265
Norm-Mallows_36;14.36445;-9.60873
Norm-Mallows_37;14.15709;-10.04293
Norm-Mallows_38;6.78381;-16.1686
Norm-Mallows_39;27.11732;8.25844
Norm-Mallows_40;32.99207;14.9448
Norm-Mallows_41;24.50252;6.07326
Norm-Mallows_42;9.00826;-17.14243
Norm-Mallows_43;8.49819;-17.12852
Norm-Mallows_44;35.21913;19.19624
Norm-Mallows_45;14.08993;-10.24921
Norm-Mallows_46;17.40715;-4.44827
Norm-Mallows_47;34.51607;17.71169
Norm-Mallows_48;25.68339;7.10713
Norm-Mallows_49;34.25591;16.96873
Norm-Mallows_50;20.48909;-1.99351
Norm-Mallows_51;29.88926;10.47998
Norm-Mallows_52;-21.43275;6.56733
Norm-Mallows_53;30.49971;11.05466
Norm-Mallows_54;-2.27406;-16.19428
Norm-Mallows_55;14.9351;-8.43875
Norm-Mallows_56;19.63841;-2.61998
Norm-Mallows_57;25.85678;7.1965
Norm-Mallows_58;19.54326;-2.66596
Norm-Mallows_59;-19.12058;-2.2688
Norm-Mallows_60;17.7641;-4.0919
Norm-Mallows_61;24.50318;6.07417
Norm-Mallows_62;34.40974;17.37805
Norm-Mallows_63;29.4328;10.00884
Norm-Mallows_64;18.2376;-3.67548
Norm-Mallows_65;33.30731;14.81861
Norm-Mallows_66;-18.6352;-2.81397
Norm-Mallows_67;6.20597;-15.79977
Norm-Mallows_68;17.30431;-4.40334
Norm-Mallows_69;-17.86915;-3.53594
Norm-Mallows_70;21.17477;-1.84446
Norm-Mallows_71;-3.99064;-14.52372
Norm-Mallows_72;31.40327;11.924
Norm-Mallows_73;-20.41242;1.95216
Norm-Mallows_74;17.56182;-4.16695
Norm-Mallows_75;33.75516;15.77003
Norm-Mallows_76;8.07692;-16.86302
Norm-Mallows_77;-3.36423;-15.31489
Norm-Mallows_78;34.02843;16.08528
Norm-Mallows_79;13.83836;-10.76962
ANID_0;34.27274;19.62444
ANID_1;33.31789;18.85601
ANID_2;31.90325;18.19196
ANID_3;30.95355;17.72428
ANID_4;24.94551;11.87516
ANID_5;24.33383;11.3667
ANID_6;23.51027;10.9217
ANID_7;22.69271;10.53889
ANID_8;22.00526;10.32941
ANID_9;21.41296;10.28058
ANID_10;20.88423;10.30997
ANID_11;1.68229;22.21523
ANID_12;1.27986;22.38054
ANID_13;0.89222;22.52395
ANID_14;0.43184;22.68034
ANID_15;-0.13422;22.84763
ANID_16;-0.75266;23.05362
ANID_17;-1.34688;23.1244
ANID_18;-1.82241;22.70065
ANID_19;-2.23999;22.2293
STID_0;34.77021;19.71765
