instance_id;x;y
GS Balanced_18;-0.109;0.13597
GS Balanced_19;-0.10893;0.13595
GS Caterpillar_0;-0.10362;0.12813
GS Caterpillar_1;-0.10363;0.12801
GS Caterpillar_2;-0.10372;0.12805
GS Caterpillar_3;-0.10367;0.12807
GS Caterpillar_4;-0.10363;0.12797
GS Caterpillar_5;-0.10368;0.12795
GS Caterpillar_6;-0.10358;0.12803
GS Caterpillar_7;-0.10376;0.12803
GS Caterpillar_8;-0.10371;0.12794
GS Caterpillar_9;-0.10368;0.12795
GS Caterpillar_10;-0.10363;0.12797
GS Caterpillar_11;-0.10372;0.12805
GS Caterpillar_12;-0.10368;0.12795
GS Caterpillar_13;-0.10358;0.12803
GS Caterpillar_14;-0.10372;0.12805
GS Caterpillar_15;-0.10358;0.12803
GS Caterpillar_16;-0.10368;0.12795
GS Caterpillar_17;-0.10368;0.12795
GS Caterpillar_18;-0.10372;0.12805
GS Caterpillar_19;-0.10368;0.12795
Urn_0;-0.09904;0.12839
Urn_1;-0.09376;0.1345
Urn_2;-0.0944;0.13378
Urn_3;-0.10387;0.12386
Urn_4;-0.10329;0.12421
Urn_5;-0.1002;0.12695
Urn_6;-0.09456;0.1336
Urn_7;-0.0989;0.12859
Urn_8;-0.10327;0.12405
Urn_9;-0.09186;0.13665
Urn_10;-0.09832;0.12919
Urn_11;-0.09433;0.13385
Urn_12;-0.10037;0.12678
Urn_13;-0.09546;0.1326
Urn_14;-0.10222;0.12487
Urn_15;-0.10321;0.12426
Urn_16;-0.10377;0.12391
Urn_17;-0.10345;0.12407
Urn_18;-0.09955;0.12795
Urn_19;-0.10265;0.12467
Urn_20;-0.09186;0.13666
Urn_21;-0.10368;0.12364
Urn_22;-0.09986;0.12745
Urn_23;-0.10921;0.13585
Urn_24;-0.10059;0.12655
Urn_25;-0.10375;0.1239
Urn_26;-0.10147;0.12566
Urn_27;-0.10217;0.12501
Urn_28;-0.10241;0.12494
Urn_29;-0.09937;0.12815
Urn_30;-0.10951;0.1367
Urn_31;-0.09576;0.13227
Urn_32;-0.09687;0.13094
Urn_33;-0.09899;0.12844
Urn_34;-0.09845;0.12906
Urn_35;-0.09939;0.128
Urn_36;-0.09186;0.13665
Urn_37;-0.10898;0.13526
Urn_38;-0.10234;0.1249
Urn_39;-0.09205;0.13643
Urn_40;-0.09201;0.13647
Urn_41;-0.10344;0.1242
Urn_42;-0.09302;0.13533
Urn_43;-0.09188;0.13663
Urn_44;-0.09395;0.13428
Urn_45;-0.09846;0.1291
Urn_46;-0.10413;0.12439
Urn_47;-0.09902;0.1284
Urn_48;-0.0987;0.12876
Urn_49;-0.10275;0.12431
Urn_50;-0.10274;0.12449
Urn_51;-0.10879;0.13478
Urn_52;-0.10094;0.1262
Urn_53;-0.10037;0.12679
Urn_54;-0.09802;0.12981
Urn_55;-0.09895;0.12849
Urn_56;-0.10097;0.12613
Urn_57;-0.0944;0.13378
Urn_58;-0.0984;0.12961
Urn_59;-0.09508;0.13303
Urn_60;-0.09392;0.13431
Urn_61;-0.10845;0.13391
Urn_62;-0.10009;0.12707
Urn_63;-0.09587;0.1321
Urn_64;-0.09191;0.13659
Urn_65;-0.09736;0.13037
Urn_66;-0.1059;0.12758
Urn_67;-0.10187;0.12537
Urn_68;-0.10229;0.12483
Urn_69;-0.10241;0.12465
Urn_70;-0.10235;0.12489
Urn_71;-0.10247;0.12563
Urn_72;-0.09872;0.12882
Urn_73;-0.09493;0.1332
Urn_74;-0.10238;0.12487
Urn_75;-0.09777;0.12989
Urn_76;-0.10915;0.13567
Urn_77;-0.09918;0.12818
Urn_78;-0.09384;0.13441
Urn_79;-0.10031;0.12692
Norm-Mallows_0;-0.09847;0.12886
Norm-Mallows_1;-0.09867;0.12861
Norm-Mallows_2;-0.1039;0.12286
Norm-Mallows_3;-0.10258;0.12427
Norm-Mallows_4;-0.10948;0.13659
Norm-Mallows_5;-0.09273;0.13564
Norm-Mallows_6;-0.09186;0.13665
Norm-Mallows_7;-0.10885;0.13485
Norm-Mallows_8;-0.10919;0.13576
Norm-Mallows_9;-0.10014;0.12692
Norm-Mallows_10;-0.10436;0.12317
Norm-Mallows_11;-0.10948;0.13659
Norm-Mallows_12;-0.10396;0.12284
Norm-Mallows_13;-0.10142;0.12553
Norm-Mallows_14;-0.1062;0.12796
Norm-Mallows_15;-0.0991;0.12811
Norm-Mallows_16;-0.09424;0.13392
Norm-Mallows_17;-0.09189;0.13662
Norm-Mallows_18;-0.09748;0.13006
Norm-Mallows_19;-0.09456;0.13355
Norm-Mallows_20;-0.09195;0.13654
Norm-Mallows_21;-0.0999;0.12718
Norm-Mallows_22;-0.09193;0.13657
Norm-Mallows_23;-0.09223;0.13622
Norm-Mallows_24;-0.10326;0.12347
Norm-Mallows_25;-0.10299;0.1238
Norm-Mallows_26;-0.09385;0.13436
Norm-Mallows_27;-0.09185;0.13666
Norm-Mallows_28;-0.09371;0.13452
Norm-Mallows_29;-0.10916;0.13569
Norm-Mallows_30;-0.09783;0.12962
Norm-Mallows_31;-0.09311;0.13521
Norm-Mallows_32;-0.10402;0.12282
Norm-Mallows_33;-0.0925;0.13591
Norm-Mallows_34;-0.10943;0.13642
Norm-Mallows_35;-0.10939;0.13631
Norm-Mallows_36;-0.1017;0.12524
Norm-Mallows_37;-0.10242;0.12445
Norm-Mallows_38;-0.10395;0.12285
Norm-Mallows_39;-0.09378;0.13444
Norm-Mallows_40;-0.09198;0.13651
Norm-Mallows_41;-0.0953;0.13266
Norm-Mallows_42;-0.10357;0.12316
Norm-Mallows_43;-0.1037;0.12302
Norm-Mallows_44;-0.09185;0.13666
Norm-Mallows_45;-0.10262;0.12422
Norm-Mallows_46;-0.09939;0.12777
Norm-Mallows_47;-0.09188;0.13662
Norm-Mallows_48;-0.09487;0.13318
Norm-Mallows_49;-0.09189;0.13661
Norm-Mallows_50;-0.09807;0.12934
Norm-Mallows_51;-0.09277;0.1356
Norm-Mallows_52;-0.10952;0.13673
