instance_id;x;y
3D Uniform_10;-140.87839;-175.49468
3D Uniform_11;-244.79713;-126.06263
3D Uniform_12;-291.56894;-114.23913
3D Uniform_13;-284.01589;-38.62191
3D Uniform_14;-144.08486;-79.65244
3D Uniform_15;-289.00745;-80.81289
3D Uniform_16;-296.73685;-82.96136
3D Uniform_17;-261.07713;-66.13501
3D Uniform_18;-144.12056;-166.74584
3D Uniform_19;-184.10693;-127.9972
5D Uniform_0;-272.24762;-177.05649
5D Uniform_1;-217.64057;-183.23244
5D Uniform_2;-214.06337;-198.47437
5D Uniform_3;-323.25994;-148.79177
5D Uniform_4;-334.09346;-180.67099
5D Uniform_5;-416.71779;-147.60596
5D Uniform_6;-250.32159;-150.46981
5D Uniform_7;-323.23062;-168.5353
5D Uniform_8;-311.06739;-158.55485
5D Uniform_9;-260.7922;-169.33096
5D Uniform_10;-170.81568;-202.97749
5D Uniform_11;-89.88476;-223.60366
5D Uniform_12;-306.30386;-186.82479
5D Uniform_13;-231.26863;-184.88108
5D Uniform_14;-308.70808;-164.22915
5D Uniform_15;-295.37463;-188.93241
5D Uniform_16;-281.34027;-159.90828
5D Uniform_17;-296.10401;-142.47315
5D Uniform_18;-353.61363;-166.546
5D Uniform_19;-225.98619;-207.7956
10D Uniform_0;-229.6145;-262.51315
10D Uniform_1;-190.06787;-232.28046
10D Uniform_2;-211.22273;-261.03055
10D Uniform_3;-237.03695;-233.0095
10D Uniform_4;-176.95507;-289.13771
10D Uniform_5;-138.60659;-256.23283
10D Uniform_6;-361.04586;-213.58552
10D Uniform_7;-247.38056;-240.77548
10D Uniform_8;-337.07735;-233.76972
10D Uniform_9;-285.71735;-213.68937
10D Uniform_10;-281.0604;-257.53229
10D Uniform_11;-259.0746;-238.29531
10D Uniform_12;-184.95797;-246.68406
10D Uniform_13;-223.88608;-241.1685
10D Uniform_14;-144.92089;-266.5548
10D Uniform_15;-294.67125;-216.77478
10D Uniform_16;-348.58661;-237.99276
10D Uniform_17;-305.00095;-227.60819
10D Uniform_18;-426.49581;-208.9422
10D Uniform_19;-302.06321;-233.81801
20D Uniform_0;-303.56606;-274.07199
20D Uniform_1;-173.39563;-286.78438
20D Uniform_2;-274.99018;-294.41762
20D Uniform_3;-337.55222;-300.28749
20D Uniform_4;-367.5743;-252.83134
20D Uniform_5;-349.97644;-248.18076
20D Uniform_6;-294.78516;-281.15982
20D Uniform_7;-345.88979;-278.19995
20D Uniform_8;-141.25952;-318.32306
20D Uniform_9;-211.94698;-298.70565
20D Uniform_10;-416.59212;-207.53893
20D Uniform_11;-257.86778;-275.23231
20D Uniform_12;-410.50693;-227.90665
20D Uniform_13;-265.7501;-283.80144
20D Uniform_14;-508.25142;-166.50405
20D Uniform_15;-467.14314;-186.26713
20D Uniform_16;-132.91693;-299.6796
20D Uniform_17;-275.93279;-284.75672
20D Uniform_18;-277.67886;-302.95105
20D Uniform_19;-225.97696;-291.82473
2D Sphere_0;-1050.60205;241.1907
2D Sphere_1;-1026.9173;221.50388
2D Sphere_2;-1064.04485;46.34501
2D Sphere_3;-826.77437;102.94213
2D Sphere_4;-866.15666;75.1985
2D Sphere_5;-1049.78871;199.90759
2D Sphere_6;-1001.10418;100.10566
2D Sphere_7;-837.31711;32.84887
2D Sphere_8;-924.15955;-92.14604
2D Sphere_9;-1039.0692;137.45287
2D Sphere_10;-1060.56563;205.29
2D Sphere_11;-1038.82378;-63.0754
2D Sphere_12;-988.08451;228.31048
2D Sphere_13;-1059.56435;179.34216
2D Sphere_14;-1048.09161;-32.46967
2D Sphere_15;-1043.19652;28.09713
2D Sphere_16;-950.18244;163.12561
2D Sphere_17;-1095.79864;208.98425
2D Sphere_18;-1097.55592;196.3294
2D Sphere_19;-1057.50069;145.76188
3D Sphere_0;-1011.78377;74.89215
3D Sphere_1;-1108.08339;44.70858
3D Sphere_2;-1034.14474;87.10649
3D Sphere_3;-1045.78733;119.46709
3D Sphere_4;-942.15004;159.51173
3D Sphere_5;-1098.60286;131.27066
3D Sphere_6;-1018.88941;127.35532
3D Sphere_7;-970.48294;91.15326
3D Sphere_8;-993.48502;-23.00574
3D Sphere_9;-845.40638;5.50193
3D Sphere_10;-989.14152;13.85546
3D Sphere_11;-840.36515;-63.75975
3D Sphere_12;-938.48066;129.3269
3D Sphere_13;-937.93439;-56.51273
3D Sphere_14;-1041.78812;12.05405
3D Sphere_15;-1012.815;129.53025
3D Sphere_16;-820.39404;-41.29431
3D Sphere_17;-918.14375;-44.88934
3D Sphere_18;-1039.37414;104.73133
3D Sphere_19;-1075.10122;183.70098
5D Sphere_0;-1046.98786;64.33977
5D Sphere_1;-987.67445;-7.62633
5D Sphere_2;-899.73741;-54.76536
5D Sphere_3;-950.86517;100.5837
5D Sphere_4;-888.41867;36.00459
5D Sphere_5;-1062.56257;107.801
5D Sphere_6;-951.93383;52.76501
5D Sphere_7;-939.62966;112.06179
5D Sphere_8;-892.18371;50.29184
5D Sphere_9;-942.78213;-24.31026
5D Sphere_10;-1105.53538;120.8433
5D Sphere_11;-1034.33903;64.0433
5D Sphere_12;-992.32895;-35.68743
5D Sphere_13;-1091.11695;120.05095
5D Sphere_14;-1140.84206;121.94149
5D Sphere_15;-1013.4676;71.87724
5D Sphere_16;-927.73696;48.60581
5D Sphere_17;-913.77725;-18.04351
5D Sphere_18;-1071.25475;78.52111
5D Sphere_19;-1090.31184;91.3417
GS Balanced_0;-799.81016;305.70495
GS Balanced_1;-929.16647;-280.55229
