instance_id;x;y
1D Uniform_13;-0.12128;0.40686
1D Uniform_14;0.03288;0.32246
1D Uniform_15;-0.09662;0.33439
1D Uniform_16;0.06602;0.36621
1D Uniform_17;-0.14822;0.2648
1D Uniform_18;-0.01968;0.21187
1D Uniform_19;-0.06413;0.37612
2D Uniform_0;-0.09771;0.10096
2D Uniform_1;0.00318;0.04197
2D Uniform_2;-0.03351;0.02253
2D Uniform_3;0.04998;-0.00315
2D Uniform_4;0.0019;-0.00167
2D Uniform_5;-0.14245;0.11873
2D Uniform_6;-0.12653;0.07459
2D Uniform_7;-0.05821;0.06559
2D Uniform_8;-0.19181;0.09811
2D Uniform_9;0.08227;-0.08679
2D Uniform_10;-0.02965;0.05609
2D Uniform_11;-0.1023;0.02454
2D Uniform_12;0.02796;-0.03134
2D Uniform_13;-0.14277;0.04429
2D Uniform_14;-0.02964;-0.01783
2D Uniform_15;-0.07037;0.01436
2D Uniform_16;-0.1916;0.04838
2D Uniform_17;-0.08707;0.06136
2D Uniform_18;0.06322;-0.0394
2D Uniform_19;-0.16618;0.08324
3D Uniform_0;0.03598;-0.09241
3D Uniform_1;-0.00168;-0.08459
3D Uniform_2;-0.20604;-0.03054
3D Uniform_3;-0.17927;0.00321
3D Uniform_4;0.05896;-0.15994
3D Uniform_5;-0.04949;-0.0472
3D Uniform_6;0.01646;-0.14786
3D Uniform_7;-0.01839;-0.14281
3D Uniform_8;-0.21431;-0.0034
3D Uniform_9;-0.08304;-0.06043
3D Uniform_10;0.01692;-0.11989
3D Uniform_11;-0.0579;-0.08171
3D Uniform_12;-0.12425;-0.06047
3D Uniform_13;-0.13562;0.00399
3D Uniform_14;0.00068;-0.05441
3D Uniform_15;-0.12382;-0.02789
3D Uniform_16;-0.16022;-0.0312
3D Uniform_17;-0.08622;-0.02191
3D Uniform_18;0.00766;-0.17626
3D Uniform_19;-0.0307;-0.10468
5D Uniform_0;-0.12154;-0.16183
5D Uniform_1;-0.05263;-0.1334
5D Uniform_2;-0.04913;-0.17217
5D Uniform_3;-0.18926;-0.06933
5D Uniform_4;-0.22715;-0.11719
5D Uniform_5;-0.24548;-0.06354
5D Uniform_6;-0.08908;-0.10472
5D Uniform_7;-0.20852;-0.14007
5D Uniform_8;-0.15818;-0.10622
5D Uniform_9;-0.11334;-0.12975
5D Uniform_10;-0.02292;-0.19398
5D Uniform_11;0.0245;-0.21668
5D Uniform_12;-0.1762;-0.14036
5D Uniform_13;-0.08207;-0.14423
5D Uniform_14;-0.18789;-0.10629
5D Uniform_15;-0.14547;-0.13854
5D Uniform_16;-0.12308;-0.09673
5D Uniform_17;-0.15768;-0.07503
5D Uniform_18;-0.2184;-0.08826
5D Uniform_19;-0.07955;-0.17601
10D Uniform_0;-0.10166;-0.24061
10D Uniform_1;-0.04717;-0.21669
10D Uniform_2;-0.10627;-0.26809
10D Uniform_3;-0.10948;-0.19783
10D Uniform_4;-0.06629;-0.27675
10D Uniform_5;-0.0106;-0.23761
10D Uniform_6;-0.24005;-0.16403
10D Uniform_7;-0.13271;-0.23458
10D Uniform_8;-0.21897;-0.19393
10D Uniform_9;-0.20281;-0.23001
10D Uniform_10;-0.1681;-0.23374
10D Uniform_11;-0.14081;-0.20559
10D Uniform_12;-0.06103;-0.2434
10D Uniform_13;-0.08246;-0.21361
10D Uniform_14;-0.02835;-0.26426
10D Uniform_15;-0.15947;-0.17595
10D Uniform_16;-0.24717;-0.20309
10D Uniform_17;-0.18133;-0.20303
10D Uniform_18;-0.26775;-0.14175
10D Uniform_19;-0.19419;-0.17495
20D Uniform_0;-0.22035;-0.26155
20D Uniform_1;-0.09245;-0.3005
20D Uniform_2;-0.19787;-0.28692
20D Uniform_3;-0.25608;-0.27765
20D Uniform_4;-0.26834;-0.24435
20D Uniform_5;-0.24075;-0.23267
20D Uniform_6;-0.22992;-0.2952
20D Uniform_7;-0.27538;-0.29737
20D Uniform_8;-0.09298;-0.33458
20D Uniform_9;-0.14159;-0.32495
20D Uniform_10;-0.29754;-0.22315
20D Uniform_11;-0.14713;-0.26809
20D Uniform_12;-0.28004;-0.19607
20D Uniform_13;-0.17743;-0.26684
20D Uniform_14;-0.29033;-0.1058
20D Uniform_15;-0.29976;-0.16596
20D Uniform_16;-0.05146;-0.30634
20D Uniform_17;-0.16942;-0.30323
20D Uniform_18;-0.19788;-0.3163
20D Uniform_19;-0.12945;-0.29631
2D Sphere_0;-0.63693;0.19499
2D Sphere_1;-0.51673;0.21809
2D Sphere_2;-0.66534;-0.05447
2D Sphere_3;-0.35271;0.09858
2D Sphere_4;-0.52692;-0.1633
2D Sphere_5;-0.56395;0.20159
2D Sphere_6;-0.63129;-0.05096
2D Sphere_7;-0.49324;-0.15769
2D Sphere_8;-0.38912;0.08459
2D Sphere_9;-0.53878;0.17236
2D Sphere_10;-0.54857;0.22189
2D Sphere_11;-0.48727;0.17036
2D Sphere_12;-0.47855;0.21278
2D Sphere_13;-0.61863;0.16284
2D Sphere_14;-0.54655;0.13973
2D Sphere_15;-0.51338;0.15899
2D Sphere_16;-0.43;0.16117
2D Sphere_17;-0.62053;0.21661
2D Sphere_18;-0.58924;0.2251
2D Sphere_19;-0.64162;0.10693
3D Sphere_0;-0.50074;0.12843
3D Sphere_1;-0.68201;-0.02192
3D Sphere_2;-0.6069;0.05311
3D Sphere_3;-0.60485;0.10782
3D Sphere_4;-0.45697;0.1607
3D Sphere_5;-0.65618;0.14287
3D Sphere_6;-0.64048;0.0169
3D Sphere_7;-0.51078;0.06301
3D Sphere_8;-0.58483;-0.05842
3D Sphere_9;-0.37519;0.0418
3D Sphere_10;-0.51152;0.08893
3D Sphere_11;-0.3713;-0.01394
3D Sphere_12;-0.55913;-0.10448
3D Sphere_13;-0.48878;-0.07894
3D Sphere_14;-0.64066;-0.02279
3D Sphere_15;-0.5666;0.1212
3D Sphere_16;-0.40208;-0.0692
3D Sphere_17;-0.43147;-0.01698
3D Sphere_18;-0.64079;0.04361
3D Sphere_19;-0.59968;0.18595
5D Sphere_0;-0.59957;0.07925
5D Sphere_1;-0.54943;-0.02193
5D Sphere_2;-0.43241;-0.04453
5D Sphere_3;-0.44585;0.1121
5D Sphere_4;-0.4072;0.05566
5D Sphere_5;-0.59445;0.13304
5D Sphere_6;-0.49299;0.0112
5D Sphere_7;-0.46387;0.12882
5D Sphere_8;-0.41844;0.00741
5D Sphere_9;-0.52399;-0.1123
5D Sphere_10;-0.67044;0.09402
5D Sphere_11;-0.61112;0.025
5D Sphere_12;-0.57249;-0.08024
5D Sphere_13;-0.63043;0.13187
5D Sphere_14;-0.6876;0.11778
5D Sphere_15;-0.56853;0.08484
5D Sphere_16;-0.46927;-0.01791
5D Sphere_17;-0.4625;-0.05115
5D Sphere_18;-0.63315;0.07574
5D Sphere_19;-0.66369;0.06444
GS Balanced_0;-0.49512;-0.19237
GS Balanced_1;-0.32147;0.26094
GS Balanced_2;-0.35821;0.25027
GS Balanced_3;-0.43371;0.25772
GS Balanced_4;-0.47449;0.31746
GS Balanced_5;-0.31759;0.22809
GS Balanced_6;-0.44028;0.28832
GS Balanced_7;-0.40072;0.28047
GS Balanced_8;-0.41016;0.31598
GS Balanced_9;-0.35511;0.28525
GS Balanced_10;-0.39626;0.23824
GS Balanced_11;-0.61755;-0.16882
GS Balanced_12;-0.37792;0.3053
GS Balanced_13;-0.54666;0.30426
GS Balanced_14;-0.34145;0.20534
GS Balanced_15;-0.50792;0.28674
GS Balanced_16;-0.44085;0.33256
GS Balanced_17;-0.52097;0.32869
GS Balanced_18;-0.37734;0.21649
GS Balanced_19;-0.47177;0.27861
GS Caterpillar_0;-0.03503;0.66998
GS Caterpillar_1;-0.11682;0.65859
GS Caterpillar_2;-0.1284;0.61595
GS Caterpillar_3;-0.07504;0.65785
GS Caterpillar_4;0.09039;0.53923
GS Caterpillar_5;0.04822;0.5451
GS Caterpillar_6;0.07886;0.58321
GS Caterpillar_7;0.02557;0.58851
GS Caterpillar_8;-0.1125;0.57294
GS Caterpillar_9;-0.05149;0.60378
GS Caterpillar_10;-0.15595;0.5859
GS Caterpillar_11;0.02159;0.63789
GS Caterpillar_12;-0.07261;0.56086
GS Caterpillar_13;-0.01704;0.63622
GS Caterpillar_14;-0.16518;0.63593
GS Caterpillar_15;0.05936;0.61514
GS Caterpillar_16;-0.01132;0.59125
GS Caterpillar_17;0.00925;0.54552
GS Caterpillar_18;-0.08773;0.6205
GS Caterpillar_19;-0.03226;0.54856
Urn_0;0.37519;-0.0079
Urn_1;0.66972;0.06577
Urn_2;0.58798;0.24249
Urn_3;-0.18702;0.14687
Urn_4;-0.27399;-0.41599
Urn_5;0.2476;0.00883
Urn_6;0.58538;0.1946
Urn_7;0.33603;0.27087
Urn_8;0.04123;0.08772
Urn_9;0.90002;0.0198
Urn_10;0.41807;0.12675
Urn_11;0.6149;0.00623
Urn_12;0.2452;-0.02504
Urn_13;0.52131;0.22142
Urn_14;0.14091;-0.00136
Urn_15;-0.2129;-0.43395
Urn_16;-0.34606;-0.34511
Urn_17;-0.09227;0.15875
Urn_18;0.26953;0.29069
Urn_19;0.10312;0.09496
Urn_20;0.95974;0.04281
Urn_21;-0.06053;0.11925
Urn_22;0.26332;0.18731
Urn_23;-0.36613;0.11896
Urn_24;0.23421;0.05716
Urn_25;-0.15098;0.1669
Urn_26;0.19107;-0.02026
Urn_27;0.15783;0.05198
Urn_28;-0.03643;-0.44693
Urn_29;0.14983;-0.51137
Urn_30;-0.48349;0.09813
Urn_31;0.49997;0.26245
Urn_32;0.49667;0.03228
Urn_33;0.32502;0.21744
Urn_34;0.38624;0.2172
Urn_35;0.31174;0.07937
Urn_36;0.95122;0.08321
Urn_37;-0.45407;-0.20302
Urn_38;0.15601;0.14571
Urn_39;0.79527;0.09897
Urn_40;0.8023;0.16309
Urn_41;-0.0056;0.12583
Urn_42;0.71435;0.11751
Urn_43;0.88967;0.0934
Urn_44;0.66453;0.18708
Urn_45;0.41815;0.19334
Urn_46;-0.20642;0.19772
Urn_47;0.35708;0.03905
Urn_48;0.38964;0.08451
Urn_49;0.12046;-0.1245
Urn_50;0.1021;0.05136
Urn_51;-0.44223;-0.23629
Urn_52;0.20881;0.08505
Urn_53;0.23364;0.12931
Urn_54;0.41351;0.30708
Urn_55;0.3514;0.16544
Urn_56;0.20154;-0.08795
Urn_57;0.60119;0.14702
Urn_58;0.38833;0.37403
Urn_59;0.57309;0.05611
Urn_60;0.65775;0.12609
Urn_61;-0.28793;0.09311
Urn_62;0.05498;-0.47118
Urn_63;0.51087;0.13347
Urn_64;0.84076;0.127
Urn_65;0.48454;-0.07283
Urn_66;-0.25006;0.13909
Urn_67;-0.05817;-0.48824
Urn_68;0.13763;-0.1704
Urn_69;0.13402;-0.05551
Urn_70;-0.07436;-0.4354
Urn_71;-0.12244;-0.47731
Urn_72;0.42365;0.06069
Urn_73;0.57194;0.10207
Urn_74;0.1422;0.10993
Urn_75;0.45998;-0.01828
Urn_76;-0.32598;0.0599
Urn_77;0.32577;0.1213
Urn_78;0.65947;0.24124
Urn_79;0.22165;0.21626
Norm-Mallows_0;0.29652;-0.41272
Norm-Mallows_1;0.2603;-0.44457
Norm-Mallows_2;-0.18953;-0.35669
Norm-Mallows_3;0.01491;-0.37519
Norm-Mallows_4;-0.51775;-0.06625
Norm-Mallows_5;0.68526;-0.38438
Norm-Mallows_6;0.95284;-0.06692
Norm-Mallows_7;-0.38698;-0.14242
Norm-Mallows_8;-0.38489;-0.04027
Norm-Mallows_9;0.09472;-0.4002
Norm-Mallows_10;-0.31055;-0.26996
Norm-Mallows_11;-0.46259;0.00811
Norm-Mallows_12;-0.22292;-0.37137
Norm-Mallows_13;0.10342;-0.29614
Norm-Mallows_14;-0.3547;-0.18561
Norm-Mallows_15;0.17299;-0.45602
Norm-Mallows_16;0.52829;-0.41496
Norm-Mallows_17;0.88082;-0.11655
Norm-Mallows_18;0.36948;-0.39669
Norm-Mallows_19;0.51004;-0.35754
Norm-Mallows_20;0.80758;-0.1292
Norm-Mallows_21;0.13359;-0.35196
Norm-Mallows_22;0.88788;-0.19706
Norm-Mallows_23;0.72827;-0.18489
Norm-Mallows_24;-0.07507;-0.38348
Norm-Mallows_25;-0.03128;-0.37598
Norm-Mallows_26;0.56933;-0.43079
Norm-Mallows_27;0.97881;-0.03383
Norm-Mallows_28;0.58073;-0.38068
Norm-Mallows_29;-0.39509;-0.10414
Norm-Mallows_30;0.32224;-0.48258
Norm-Mallows_31;0.63492;-0.41089
Norm-Mallows_32;-0.2317;-0.33763
Norm-Mallows_33;0.72569;-0.40431
Norm-Mallows_34;-0.41728;0.03148
Norm-Mallows_35;-0.44645;-0.07467
Norm-Mallows_36;0.06218;-0.35263
Norm-Mallows_37;-0.00777;-0.41355
Norm-Mallows_38;-0.25109;-0.3567
Norm-Mallows_39;0.5706;-0.28238
Norm-Mallows_40;0.80184;-0.17372
Norm-Mallows_41;0.4521;-0.39021
Norm-Mallows_42;-0.12064;-0.38978
Norm-Mallows_43;-0.14723;-0.3761
Norm-Mallows_44;0.98526;-0.07218
Norm-Mallows_45;0.05718;-0.30248
Norm-Mallows_46;0.18537;-0.37133
Norm-Mallows_47;0.92315;-0.1296
Norm-Mallows_48;0.4773;-0.44447
Norm-Mallows_49;0.92546;-0.20706
Norm-Mallows_50;0.28863;-0.51136
Norm-Mallows_51;0.64981;-0.289
Norm-Mallows_52;-0.52583;0.00102
Norm-Mallows_53;0.67551;-0.33591
Norm-Mallows_54;-0.32305;-0.28911
Norm-Mallows_55;0.05397;-0.42685
Norm-Mallows_56;0.23762;-0.48516
Norm-Mallows_57;0.50146;-0.30277
Norm-Mallows_58;0.21153;-0.517
Norm-Mallows_59;-0.36659;0.01181
Norm-Mallows_60;0.10735;-0.50049
Norm-Mallows_61;0.43551;-0.4686
Norm-Mallows_62;0.9311;-0.16668
Norm-Mallows_63;0.67012;-0.44146
Norm-Mallows_64;0.20956;-0.41591
Norm-Mallows_65;0.77071;-0.1513
Norm-Mallows_66;-0.44417;-0.14809
Norm-Mallows_67;-0.27861;-0.33977
Norm-Mallows_68;0.15614;-0.41154
Norm-Mallows_69;-0.35494;-0.06696
Norm-Mallows_70;0.34668;-0.44393
Norm-Mallows_71;-0.3793;-0.22501
Norm-Mallows_72;0.69149;-0.23016
Norm-Mallows_73;-0.50023;-0.10011
Norm-Mallows_74;0.13032;-0.46312
Norm-Mallows_75;0.83951;-0.14243
Norm-Mallows_76;-0.1781;-0.38598
Norm-Mallows_77;-0.35185;-0.25236
Norm-Mallows_78;0.86443;-0.16893
Norm-Mallows_79;0.0093;-0.33057
ANID_0;0.93139;0.12382
ANID_1;0.88069;0.17554
ANID_2;0.82693;0.22186
ANID_3;0.77506;0.25351
ANID_4;0.73012;0.29517
ANID_5;0.67873;0.33258
ANID_6;0.62675;0.36151
ANID_7;0.5772;0.38714
ANID_8;0.52942;0.41152
ANID_9;0.48336;0.43787
ANID_10;0.43614;0.46116
ANID_11;0.39172;0.48806
ANID_12;0.34256;0.49004
ANID_13;0.3105;0.52958
ANID_14;0.26306;0.5311
ANID_15;0.23148;0.56844
ANID_16;0.19222;0.59727
ANID_17;0.15293;0.63762
ANID_18;0.09632;0.68375
ANID_19;0.01418;0.72702
STID_0;0.96941;0.0081
STID_1;0.90596;-0.02904
STID_2;0.84831;-0.012
STID_3;0.80442;0.00984
STID_4;0.77094;-0.02734
STID_5;0.72715;-0.0525
STID_6;0.68507;-0.09438
STID_7;0.6433;-0.14936
STID_8;0.609;-0.22132
STID_9;0.59248;-0.33637
STID_10;0.59;-0.47062
STID_11;0.5605;-0.51149
STID_12;0.51922;-0.53149
STID_13;0.50607;-0.57448
STID_14;0.45805;-0.58181
STID_15;0.45;-0.62699
STID_16;0.40026;-0.63426
STID_17;0.39152;-0.67882
STID_18;0.3437;-0.69008
STID_19;0.32044;-0.72876
ANUN_0;-0.72965;0.10005
ANUN_1;-0.70046;0.15878
ANUN_2;-0.67521;0.2028
ANUN_3;-0.63504;0.25524
ANUN_4;-0.60101;0.28978
ANUN_5;-0.57733;0.33097
ANUN_6;-0.52999;0.37247
ANUN_7;-0.48653;0.40112
ANUN_8;-0.44667;0.42541
ANUN_9;-0.39308;0.43938
ANUN_10;-0.41857;0.48076
ANUN_11;-0.36903;0.4955
ANUN_12;-0.32102;0.51152
ANUN_13;-0.35718;0.55523
ANUN_14;-0.31288;0.57511
ANUN_15;-0.26596;0.5898
ANUN_16;-0.28619;0.63554
ANUN_17;-0.24403;0.66231
ANUN_18;-0.20705;0.69905
ANUN_19;-0.15087;0.73082
STUN_0;-0.70609;-0.05296
STUN_1;-0.65592;-0.1176
STUN_2;-0.57831;-0.18278
STUN_3;-0.5421;-0.22415
STUN_4;-0.50545;-0.26583
STUN_5;-0.47044;-0.30619
STUN_6;-0.43944;-0.34728
STUN_7;-0.40691;-0.39239
STUN_8;-0.36548;-0.43855
STUN_9;-0.31541;-0.48472
STUN_10;-0.25704;-0.52502
STUN_11;-0.19963;-0.55948
STUN_12;-0.14269;-0.59014
STUN_13;-0.0861;-0.6162
STUN_14;-0.03174;-0.63933
STUN_15;0.02048;-0.66142
STUN_16;0.07253;-0.682
STUN_17;0.12501;-0.70048
STUN_18;0.17794;-0.71682
STUN_19;0.23064;-0.73291
