0.18;0.18;0.0;0.0;0.26;0.22;0.0;0.0;0.08;0.08
0.18;0.18;0.0;0.0;0.22;0.26;0.0;0.0;0.08;0.08
0.08;0.24;0.06;0.02;0.0;0.0;0.12;0.14;0.18;0.16
0.24;0.08;0.02;0.06;0.0;0.0;0.14;0.12;0.16;0.18
0.06;0.02;0.16;0.16;0.0;0.0;0.22;0.12;0.16;0.1
0.02;0.06;0.16;0.16;0.0;0.0;0.12;0.22;0.1;0.16
0.06;0.04;0.22;0.14;0.12;0.08;0.06;0.16;0.12;0.0
0.04;0.06;0.14;0.22;0.08;0.12;0.16;0.06;0.0;0.12
0.08;0.06;0.1;0.14;0.16;0.16;0.06;0.12;0.04;0.08
0.06;0.08;0.14;0.1;0.16;0.16;0.12;0.06;0.08;0.04
