0.5039391825558824;0.18756103515625;0.000499740243427042;1.7927965248466766e-07;3.85625892513914e-09;0.0019543170940323797;0.01661682897250394;0.03918457032523648;0.250244140625;1.891756314098547e-09
0.007813453674544668;1.5333294872022386e-05;0.019775511696991557;0.0014667514042231433;0.25195312500829936;0.12512588640858274;0.03125000372529074;0.5000991821289347;0.06250072273588536;2.9922375716952495e-08
3.578679752579486e-07;0.015655518045775838;0.13378906622895892;0.5001220721755999;0.00030517578125000694;0.0625000074505877;0.2500114739386881;0.0005054484936561914;0.031251028180122487;0.005859851837385577
0.3437500005820766;0.001955033356353608;3.819877747446299e-11;0.004150398075581542;0.6260223537683505;0.008300781250028436;0.000183107331508843;1.7585700860245899e-06;7.752329125313574e-06;0.015628814698690374
1.4915713129892705e-08;7.45058770257144e-09;7.778452709317215e-05;3.782085755688072e-12;0.10156452661681226;7.629423695923282e-06;0.5044252883017322;0.3752441443511998;0.018680604174734133;2.346496365269683e-10
0.12513733283094602;2.3841950282447305e-07;1.1665068924378668e-10;0.3281288445068675;0.0004897811741102487;0.5000305176363328;0.008056759836165411;0.0029296875000000017;0.003908157596044016;0.03131868038338048
6.104260686082302e-05;0.2813798505812885;0.0019531252328308657;3.075695827448131e-05;0.019535064697340235;0.00097664084751159;4.768953667660948e-07;0.06250000046611648;0.6255035400519091;0.008059501662501134
0.001464843780073723;0.008057594299772042;0.5937519371509552;6.10388833735022e-05;0.0001299381292483308;0.26562559627939386;0.001953184604879477;0.003910081475624058;1.5716068586667689e-09;0.12504578382507292
0.0002442002296592083;0.5014691353137835;0.2500000000146693;0.16603946697432592;1.1659793408593214e-09;0.003908189020876307;1.5370915213385336e-08;0.015625126659871924;9.155273534134506e-05;0.06262231251457796
0.01758957095626812;0.003906254081813999;0.00015283475022445647;4.917383194043452e-07;2.980235080940474e-08;0.03157043458895825;0.18750286102294933;2.9274378277497285e-11;0.00781250000023137;0.7514650230296098
