0.04;0.22;0.08;0.02;0.12;0.08;0.1;0.0;0.34;0.0
0.02;0.04;0.0;0.18;0.0;0.04;0.04;0.02;0.02;0.64
0.18;0.02;0.04;0.08;0.0;0.12;0.12;0.08;0.0;0.36
0.02;0.18;0.14;0.08;0.34;0.24;0.0;0.0;0.0;0.0
0.1;0.06;0.2;0.14;0.14;0.04;0.0;0.32;0.0;0.0
0.04;0.02;0.18;0.02;0.02;0.04;0.02;0.02;0.64;0.0
0.28;0.1;0.0;0.12;0.02;0.04;0.44;0.0;0.0;0.0
0.2;0.1;0.1;0.0;0.28;0.32;0.0;0.0;0.0;0.0
0.06;0.06;0.2;0.32;0.08;0.0;0.28;0.0;0.0;0.0
0.06;0.2;0.06;0.04;0.0;0.08;0.0;0.56;0.0;0.0
