0.1;0.06;0.0;0.02;0.1;0.06;0.04;0.04;0.02;0.56
0.08;0.1;0.06;0.12;0.08;0.02;0.02;0.0;0.52;0.0
0.06;0.12;0.22;0.08;0.02;0.02;0.02;0.46;0.0;0.0
0.18;0.1;0.08;0.18;0.06;0.04;0.36;0.0;0.0;0.0
0.1;0.1;0.1;0.16;0.2;0.34;0.0;0.0;0.0;0.0
0.08;0.08;0.1;0.18;0.28;0.28;0.0;0.0;0.0;0.0
0.1;0.08;0.18;0.16;0.04;0.1;0.34;0.0;0.0;0.0
0.1;0.18;0.18;0.0;0.04;0.04;0.08;0.38;0.0;0.0
0.14;0.14;0.06;0.02;0.04;0.08;0.04;0.06;0.42;0.0
0.06;0.04;0.02;0.08;0.14;0.02;0.1;0.06;0.04;0.44
