0.001955032348633709;0.011780530330952388;2.4467011755384046e-10;0.0014649629888765505;0.7812576331198221;0.0001220707781615529;8.201652690353372e-08;0.07812500001456259;3.81562864504652e-06;0.12529087252914906
0.03906250011641532;1.2241798825404362e-09;0.0009813331999453125;0.26565584540380033;0.0020294189453427015;8.121132850653917e-06;0.5002442598379315;0.003906253725290328;0.12512398512036083;0.06298828129388313
0.12512207403991174;0.5649414658837514;7.465246198992052e-09;9.536743164340206e-07;0.015659332340874247;0.00885048601776362;0.03127336571924394;1.866283128254944e-09;0.0002441406250000089;0.2539081723676093
0.01709365845457004;3.0532493838111265e-05;0.5019531250000009;1.525879270269929e-05;0.13281264904077617;0.03149414435268483;0.06250000093133704;0.00018596649260888692;0.25391394103667153;7.234048098326817e-07
0.5625003576278758;1.907352270850316e-06;0.047119170427351274;7.576659378019956e-10;0.0010986570432722918;0.25439453139551926;6.199256358741161e-05;0.13285452220623029;0.0019688606262224808;4.440892152370793e-15
0.003906251880949065;0.15625858679459315;0.25001718197018974;0.06256104260683061;0.0004882817156612875;0.015655517578126835;0.002079278260907815;0.0012211801459338666;0.5000001194421486;0.007812559604659002
0.25000859052079255;0.00024795579537343504;0.004059433966176586;2.7939677377244355e-09;1.9669532775913613e-06;0.12501525885116438;0.009277343880975343;1.5134008048062126e-08;0.07818627730012297;0.5332031548041414
0.0002441556134726871;0.2500000074505808;0.1250610388815403;0.5332112312464687;1.1924466960531113e-06;0.06250006146735122;0.003938674926759618;1.5259255206956378e-05;0.008300811054155659;0.016727567657767964
7.629394531250004e-05;0.016723634676086622;0.00782042747641776;0.12890625385080778;0.06274461839382195;6.683403640295187e-06;1.4823117220051136e-21;0.7524415552907158;0.03128053295950073;3.696598609923449e-12
3.108545206664914e-05;1.537799837336729e-05;0.06298828136846182;0.008184447884563188;0.003906250000455637;0.5019531250227374;0.3906250018627304;0.03125024586916014;0.0009775162071721248;6.866833427929268e-05
