0.28564501053211006;2.145768121630809e-06;7.450594807832783e-09;0.002018962055444856;0.07043457037071478;0.00024414062696160145;0.5000000000150635;0.015655636787414554;0.0009766223483893774;0.12502290404518493
0.5029449761286744;3.05175799511227e-05;0.015625000174623437;0.0002446174622718904;9.65781532702526e-06;0.007812505122277711;0.0004882812536379788;0.031433105702035447;0.12891007961299297;0.3125012591482081
3.0637020245194435e-05;0.03906255964895511;4.692993910233929e-10;7.629396357351851e-06;0.021728999920924252;0.3761024475097801;1.769513113814099e-08;0.5625011920931229;0.0005035438807716769;6.297236541291662e-05
0.13287734991172342;0.0021983832193655517;0.0010986328561592986;6.076879799366676e-08;0.5000002421438696;0.08252000994986021;3.243249375373602e-05;2.288818736719684e-05;0.2500000004675114;0.031250000001591643
6.158607158066469e-17;7.631493645465998e-06;9.405027867750716e-10;0.3437652588775109;6.484985408761196e-05;0.5000306964066122;0.0009773080237280851;0.12915041681844924;2.8610229494407938e-06;0.026000976562514214
9.536889393758612e-07;0.31360245496034994;0.13165330886931778;0.007843017578608167;1.5334691852342007e-05;1.9374820201534524e-06;0.03125011921133683;2.911934269849605e-22;0.515632869675756;3.841819530038538e-09
5.960828319877528e-08;4.811445268888151e-07;0.5625162124636063;0.004030475407546658;0.12500003003698643;0.033271804453306686;0.015625000058207668;0.2592773437864127;1.2014073294541826e-07;0.000278472900390625
0.07824707869622928;0.003921508847270168;0.2812828030442936;0.0004882812609183782;0.0009775163052840874;3.388131992592622e-21;0.13508224490219342;6.0071272512275e-08;2.9802549761479394e-08;0.5000004770699888
7.882714417206888e-06;0.016113281250241588;0.007816344499596008;0.6250001196749508;0.031280517581821626;1.6220030374831946e-05;0.3164063135627659;0.0019550333399822595;0.00042772296137633104;0.0009765643844734662
0.000246051699377893;0.6250610360875726;7.68923200666948e-06;0.016601577517593002;0.2504882812791323;2.384188064761732e-07;0.0001382827841818203;4.32321394328375e-06;0.10354615008697023;0.0039063696804158
