0.04;0.0;0.08;0.24;0.08;0.06;0.34;0.12;0.0;0.04
0.04;0.08;0.22;0.16;0.0;0.08;0.08;0.24;0.08;0.02
0.1;0.28;0.04;0.0;0.14;0.08;0.0;0.04;0.26;0.06
0.24;0.08;0.1;0.08;0.04;0.02;0.02;0.08;0.0;0.34
0.32;0.04;0.02;0.14;0.04;0.04;0.06;0.04;0.06;0.24
0.08;0.06;0.02;0.0;0.3;0.3;0.04;0.02;0.14;0.04
0.02;0.08;0.06;0.0;0.28;0.34;0.0;0.02;0.08;0.12
0.04;0.3;0.08;0.04;0.04;0.06;0.02;0.04;0.34;0.04
0.04;0.02;0.16;0.24;0.04;0.02;0.34;0.08;0.0;0.06
0.08;0.06;0.22;0.1;0.04;0.0;0.1;0.32;0.04;0.04
