0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.58
0.32;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.26;0.24
0.12;0.38;0.08;0.0;0.0;0.0;0.0;0.14;0.18;0.1
0.08;0.1;0.22;0.08;0.0;0.0;0.06;0.2;0.26;0.0
0.0;0.14;0.24;0.1;0.02;0.06;0.14;0.12;0.12;0.06
0.0;0.08;0.14;0.1;0.14;0.08;0.12;0.26;0.08;0.0
0.02;0.02;0.1;0.26;0.12;0.16;0.2;0.1;0.02;0.0
0.02;0.02;0.08;0.16;0.22;0.22;0.2;0.04;0.02;0.02
0.0;0.02;0.12;0.12;0.26;0.22;0.2;0.04;0.02;0.0
0.02;0.06;0.02;0.18;0.24;0.26;0.08;0.1;0.04;0.0
