instance_id;x;y
2D Sphere_1;-217.24919;376.14694
2D Sphere_2;-227.49453;428.94166
2D Sphere_3;-188.43609;323.05754
2D Sphere_4;-112.44481;313.8484
2D Sphere_5;-240.8049;402.7667
2D Sphere_6;-125.19644;282.28949
2D Sphere_7;-65.81522;385.76212
2D Sphere_8;-163.59212;425.44266
2D Sphere_9;-143.76894;338.32012
2D Sphere_10;-175.44354;361.2095
2D Sphere_11;-253.20348;332.15306
2D Sphere_12;-223.4443;299.74325
2D Sphere_13;-109.92089;490.17377
2D Sphere_14;-164.29651;271.79437
2D Sphere_15;-49.74536;463.43026
2D Sphere_16;-161.47016;486.02096
2D Sphere_17;-141.8796;390.04408
2D Sphere_18;-283.782;370.19397
2D Sphere_19;-123.04421;417.55343
Urn_0;597.3205;15.60706
Urn_1;-227.53221;-300.59545
Urn_2;-471.85789;104.99483
Urn_3;500.50046;94.82126
Urn_4;248.82734;371.75194
Urn_5;341.03661;239.81455
Urn_6;-204.29002;-339.93486
Urn_7;20.74246;-303.07652
Urn_8;583.43942;51.69595
Urn_9;426.71475;222.57729
Urn_10;-300.83187;-243.23218
Urn_11;-426.49494;68.96952
Urn_12;655.43369;-106.54345
Urn_13;273.384;354.52288
Urn_14;387.4438;219.74995
Urn_15;322.34354;304.42051
Urn_16;80.13953;-186.17704
Urn_17;676.31176;-236.11555
Urn_18;-278.72516;-289.38736
Urn_19;-253.44315;-54.83764
Urn_20;581.8165;-17.62399
Urn_21;65.66968;-246.09854
Urn_22;531.41256;-11.27019
Urn_23;132.53869;-285.6476
Urn_24;113.02028;-179.85225
Urn_25;623.90253;-50.48732
Urn_26;-167.50969;-143.83271
Urn_27;467.94988;142.52302
Urn_28;535.26207;125.2681
Urn_29;508.86132;62.42739
Urn_30;289.08114;321.58366
Urn_31;16.45658;-337.84912
Urn_32;-108.2185;-176.13451
Urn_33;-287.19695;-466.88871
Urn_34;501.94961;176.00659
Urn_35;-315.22783;-325.93203
Urn_36;-398.37951;-192.95042
Urn_37;-35.27857;-254.58219
Urn_38;-115.5946;-228.33619
Urn_39;627.03041;-123.89004
Urn_40;462.2525;188.06772
Urn_41;-167.16476;-254.79503
Urn_42;554.2013;-48.83812
Urn_43;303.09709;-269.93155
Urn_44;-345.4674;-173.86183
Urn_45;671.15557;-208.82115
Urn_46;267.42756;-246.04403
Urn_47;162.69732;-190.86633
Urn_48;380.36598;309.44989
Urn_49;-112.92198;-269.86494
Urn_50;105.61189;-238.48112
Urn_51;132.78035;-246.18743
Urn_52;-283.4838;6.99476
Urn_53;-47.58697;-281.69201
Urn_54;-87.77308;-279.89195
Urn_55;310.92541;-237.98917
Urn_56;347.52406;275.74334
Urn_57;613.26792;-73.4283
Urn_58;86.53871;-325.45919
Urn_59;550.44697;82.76504
Norm-Mallows_0;312.07389;-384.32818
Norm-Mallows_1;181.60766;-390.60271
Norm-Mallows_2;-325.27257;-452.61101
Norm-Mallows_3;661.04121;-254.8656
Norm-Mallows_4;-21.90174;-407.82903
Norm-Mallows_5;588.26945;-308.0286
Norm-Mallows_6;29.25602;-405.67266
Norm-Mallows_7;524.85875;-330.298
Norm-Mallows_8;506.72994;-224.5743
Norm-Mallows_9;94.92016;-437.2085
Norm-Mallows_10;440.16125;-353.52491
Norm-Mallows_11;-240.25074;-435.95286
Norm-Mallows_12;-478.23369;-197.92362
Norm-Mallows_13;599.45822;-251.98196
Norm-Mallows_14;411.64767;-379.63644
Norm-Mallows_15;1.17376;-438.11553
Norm-Mallows_16;-327.56892;-427.92769
Norm-Mallows_17;630.61786;-268.73232
Norm-Mallows_18;561.37066;-306.22065
Norm-Mallows_19;431.33462;-268.89115
Norm-Mallows_20;407.55045;-346.34291
Norm-Mallows_21;614.20434;-231.76714
Norm-Mallows_22;485.41685;-254.83618
Norm-Mallows_23;-427.68833;-302.37611
Norm-Mallows_24;174.26243;-358.79904
Norm-Mallows_25;458.78638;-320.60139
Norm-Mallows_26;-188.71912;-393.53357
Norm-Mallows_27;-339.24519;-253.12637
Norm-Mallows_28;410.40171;-324.36415
Norm-Mallows_29;329.76528;-356.59382
Norm-Mallows_30;602.89453;-283.78073
Norm-Mallows_31;-180.1541;-441.59106
Norm-Mallows_32;479.02916;-290.99275
Norm-Mallows_33;111.75983;-386.66947
Norm-Mallows_34;-122.82839;-369.39129
Norm-Mallows_35;484.3829;-350.25081
Norm-Mallows_36;-135.80179;-485.34478
Norm-Mallows_37;570.46446;-276.33669
Norm-Mallows_38;156.17048;-404.99502
Norm-Mallows_39;-199.49558;-476.7411
Norm-Mallows_40;-66.61044;-419.56863
Norm-Mallows_41;-389.40537;-437.21162
Norm-Mallows_42;4.88415;-369.10969
Norm-Mallows_43;399.81759;-299.21656
Norm-Mallows_44;541.33407;-272.4064
Norm-Mallows_45;661.43015;-248.3268
Norm-Mallows_46;-446.45543;-363.79895
Norm-Mallows_47;-73.98768;-463.94681
Norm-Mallows_48;218.79524;-365.4028
Norm-Mallows_49;77.0963;-410.37968
Norm-Mallows_50;-407.69411;-249.02505
Norm-Mallows_51;-96.0472;-428.48474
Norm-Mallows_52;-454.85644;-239.49541
Norm-Mallows_53;234.12332;-333.83297
Norm-Mallows_54;-127.83557;-436.57205
Norm-Mallows_55;562.97007;-243.17191
Norm-Mallows_56;24.00353;-460.3657
Norm-Mallows_57;559.93188;-222.40368
Norm-Mallows_58;294.79183;-367.56033
Norm-Mallows_59;-275.04613;-425.82979
GS Balanced_0;-326.76933;453.65612
GS Balanced_1;-285.05413;419.94522
GS Balanced_2;-76.5131;458.20587
GS Balanced_3;-396.28284;361.46808
GS Balanced_4;-345.99591;128.74326
GS Balanced_5;-397.74023;276.59663
GS Balanced_6;-186.81388;472.84276
GS Balanced_7;-247.27626;462.29555
GS Balanced_8;-342.01489;418.27335
GS Balanced_9;-390.82345;410.62375
GS Balanced_10;-366.62099;191.4429
GS Balanced_11;-298.75605;465.09525
GS Balanced_12;-409.56888;322.20432
GS Balanced_13;-308.80571;389.44684
GS Balanced_14;-220.40153;489.41119
GS Balanced_15;-273.48031;481.94776
GS Balanced_16;-368.94185;343.16111
GS Balanced_17;-123.47336;480.48567
GS Balanced_18;-356.78403;386.65932
GS Balanced_19;-406.96719;222.05211
GS Caterpillar_0;-517.57451;102.2352
GS Caterpillar_1;-566.36878;-61.40759
GS Caterpillar_2;-484.58713;65.01444
GS Caterpillar_3;-465.65939;-151.53355
GS Caterpillar_4;-430.71646;-96.75691
GS Caterpillar_5;-502.25504;28.82948
GS Caterpillar_6;-612.69527;-68.52411
GS Caterpillar_7;-578.61816;10.05941
GS Caterpillar_8;-453.53753;-2.60844
GS Caterpillar_9;-442.35736;-48.08827
GS Caterpillar_10;-541.50488;141.76458
GS Caterpillar_11;-473.66517;-103.8304
GS Caterpillar_12;-578.67972;127.86804
GS Caterpillar_13;-494.10163;-43.74824
GS Caterpillar_14;-552.05344;56.3793
GS Caterpillar_15;-504.91609;-190.59207
GS Caterpillar_16;-579.03971;91.6285
GS Caterpillar_17;-543.51881;168.50103
GS Caterpillar_18;-609.66315;47.26403
GS Caterpillar_19;-389.07728;-132.51173
ID;669.78247;-250.97596
AN;24.3555;612.67999
ST;303.45403;-464.83222
UN;-524.11284;-250.97596
