instance_id;x;y
3D Uniform_12;-3.43198;0.45451
3D Uniform_13;-3.09948;-4.15068
3D Uniform_14;-1.01885;0.58961
3D Uniform_15;-1.06618;0.50832
3D Uniform_16;-1.39468;-3.53045
3D Uniform_17;-3.19969;-0.42318
3D Uniform_18;-1.53911;-4.64611
3D Uniform_19;-3.05435;1.9905
5D Uniform_0;-2.52789;0.17223
5D Uniform_1;0.47313;-0.60224
5D Uniform_2;-0.91128;-5.02885
5D Uniform_3;-0.70788;-0.69647
5D Uniform_4;-1.47582;-1.36504
5D Uniform_5;0.05181;-1.39319
5D Uniform_6;-2.37242;-2.55997
5D Uniform_7;-3.34493;-3.31506
5D Uniform_8;0.12074;-2.16505
5D Uniform_9;-2.36849;-0.68581
5D Uniform_10;1.92678;-2.31812
5D Uniform_11;-2.35826;-0.91388
5D Uniform_12;-2.85062;-1.63778
5D Uniform_13;-2.28581;-1.63007
5D Uniform_14;-1.07683;-2.2566
5D Uniform_15;-2.69352;-2.50981
5D Uniform_16;-3.55146;-0.29439
5D Uniform_17;-4.94286;-0.34152
5D Uniform_18;-3.78038;-1.66897
5D Uniform_19;2.95375;-3.66432
10D Uniform_0;-1.51036;-1.92697
10D Uniform_1;-4.27267;-0.52368
10D Uniform_2;-4.71569;-0.52114
10D Uniform_3;-0.58979;-0.99232
10D Uniform_4;-3.41926;-3.07245
10D Uniform_5;-0.9976;-2.76928
10D Uniform_6;0.18884;-1.89255
10D Uniform_7;-1.44371;-1.59761
10D Uniform_8;-4.63756;-1.59018
10D Uniform_9;1.46076;-3.28016
10D Uniform_10;-0.09272;-3.40046
10D Uniform_11;-1.90576;-3.59375
10D Uniform_12;-2.30287;-3.72886
10D Uniform_13;1.58776;-4.17445
10D Uniform_14;-3.70983;-0.85363
10D Uniform_15;-2.98905;-0.8842
10D Uniform_16;-3.53664;-1.69253
10D Uniform_17;-2.67111;-2.42793
10D Uniform_18;-1.41164;-2.66464
10D Uniform_19;-0.44135;-1.38892
20D Uniform_0;-0.38223;-3.23846
20D Uniform_1;-2.57512;-2.15419
20D Uniform_2;-0.12335;-3.16574
20D Uniform_3;-5.24021;-1.21238
20D Uniform_4;-6.01836;-0.99459
20D Uniform_5;-4.2106;-2.53881
20D Uniform_6;-0.40547;-2.76751
20D Uniform_7;0.4203;-1.99445
20D Uniform_8;1.48095;-3.88579
20D Uniform_9;-3.36158;-2.60326
20D Uniform_10;-1.80676;-3.06063
20D Uniform_11;-2.0174;-2.05715
20D Uniform_12;-2.22502;-3.07081
20D Uniform_13;-0.52229;-3.3243
20D Uniform_14;0.31831;-4.42307
20D Uniform_15;-4.58435;-0.86256
20D Uniform_16;-2.13006;-3.27114
20D Uniform_17;-4.204;-1.51166
20D Uniform_18;1.07254;-4.8883
20D Uniform_19;-2.44124;-1.37808
2D Sphere_0;-8.76133;0.84619
2D Sphere_1;-8.70679;2.74705
2D Sphere_2;-8.72648;2.44101
2D Sphere_3;-6.06861;2.39886
2D Sphere_4;-4.78533;1.5332
2D Sphere_5;-5.54096;6.99755
2D Sphere_6;-7.62817;4.80671
2D Sphere_7;-8.23319;-1.73396
2D Sphere_8;-9.06093;1.21534
2D Sphere_9;-7.27443;4.21966
2D Sphere_10;-6.95082;5.27256
2D Sphere_11;-6.70054;5.22768
2D Sphere_12;-4.96029;3.79384
2D Sphere_13;-7.60647;4.17174
2D Sphere_14;-7.226;3.8657
2D Sphere_15;-7.32327;4.5424
2D Sphere_16;-6.75663;1.99833
2D Sphere_17;-6.51819;5.23022
2D Sphere_18;-5.63144;-0.07679
2D Sphere_19;-5.01297;4.25683
3D Sphere_0;-6.97807;3.63572
3D Sphere_1;-6.77338;1.06782
3D Sphere_2;-7.64982;2.58141
3D Sphere_3;-7.75495;1.68838
3D Sphere_4;-7.1842;2.43181
3D Sphere_5;-7.25227;2.6178
3D Sphere_6;-8.01752;2.2535
3D Sphere_7;-9.08527;1.61921
3D Sphere_8;-6.73498;-0.29913
3D Sphere_9;-7.7908;1.54902
3D Sphere_10;-6.68447;3.01704
3D Sphere_11;-7.93282;0.11732
3D Sphere_12;-6.88457;1.82981
3D Sphere_13;-8.07697;2.57734
3D Sphere_14;-7.34145;1.08489
3D Sphere_15;-7.54579;1.67066
3D Sphere_16;-5.69067;4.02524
3D Sphere_17;-6.67182;1.76766
3D Sphere_18;-8.9848;1.32003
3D Sphere_19;-9.03394;1.8992
5D Sphere_0;-6.65711;-0.05096
5D Sphere_1;-7.66572;0.54854
5D Sphere_2;-7.36742;1.40397
5D Sphere_3;-8.51648;1.09593
5D Sphere_4;-5.97729;0.82891
5D Sphere_5;-6.34055;0.38585
5D Sphere_6;-7.77781;0.62996
5D Sphere_7;-9.18026;1.99632
5D Sphere_8;-8.30278;1.23668
5D Sphere_9;-8.52976;2.07317
5D Sphere_10;-8.42337;0.60811
5D Sphere_11;-8.3361;0.89797
5D Sphere_12;-6.99432;1.74254
5D Sphere_13;-7.61677;-0.46772
5D Sphere_14;-6.95036;-0.03797
5D Sphere_15;-8.50983;1.13957
5D Sphere_16;-7.34986;0.77131
5D Sphere_17;-8.5609;0.68094
5D Sphere_18;-8.05483;1.31392
5D Sphere_19;-8.09218;1.79869
GS Balanced_0;-8.45742;3.43635
GS Balanced_1;-7.51008;-1.55413
GS Balanced_2;-7.10608;3.40666
GS Balanced_3;-6.42177;3.22047
GS Balanced_4;-3.81503;1.68399
GS Balanced_5;-8.35899;3.28167
GS Balanced_6;-8.40806;3.48763
GS Balanced_7;-8.02581;3.29877
GS Balanced_8;-7.99909;3.37839
GS Balanced_9;-8.01291;3.23164
GS Balanced_10;-5.6608;3.23889
GS Balanced_11;-7.86697;3.04449
GS Balanced_12;-5.96616;3.48387
GS Balanced_13;-6.84416;2.92774
GS Balanced_14;-8.46199;3.34578
GS Balanced_15;-8.48298;3.27983
GS Balanced_16;-7.35126;3.88197
GS Balanced_17;-4.43475;2.20573
GS Balanced_18;-7.95403;3.90163
GS Balanced_19;-7.27182;3.2035
GS Caterpillar_0;-3.58439;7.99151
GS Caterpillar_1;-4.26985;8.70666
GS Caterpillar_2;-3.40738;8.42523
GS Caterpillar_3;-3.35293;9.00243
GS Caterpillar_4;-2.4247;8.7703
GS Caterpillar_5;-3.08625;8.56743
GS Caterpillar_6;-3.67543;8.40989
GS Caterpillar_7;-9.73966;-3.68489
GS Caterpillar_8;-4.08253;8.45362
GS Caterpillar_9;-3.21083;8.65078
GS Caterpillar_10;-4.25026;8.75438
GS Caterpillar_11;-3.36698;8.70283
GS Caterpillar_12;-9.09989;-4.75362
GS Caterpillar_13;-3.72667;8.10547
GS Caterpillar_14;-8.21589;-5.68781
GS Caterpillar_15;-3.2389;8.13119
GS Caterpillar_16;-8.07463;-5.18156
GS Caterpillar_17;-9.42669;-4.84446
GS Caterpillar_18;-4.06861;8.67918
GS Caterpillar_19;-3.62772;8.46493
Urn_0;18.04406;1.60661
Urn_1;15.37524;2.3997
Urn_2;6.16202;-8.5897
Urn_3;-4.96809;0.77761
Urn_4;15.6062;4.89605
Urn_5;-1.33806;5.49245
Urn_6;-6.3701;-1.2471
Urn_7;-4.00763;-3.69763
Urn_8;11.11935;-6.83472
Urn_9;-5.69509;-2.51285
Urn_10;17.51376;0.21897
Urn_11;10.20241;0.67599
Urn_12;16.66592;3.04425
Urn_13;6.2384;6.31577
Urn_14;2.54865;-5.75949
Urn_15;11.76861;3.8491
Urn_16;12.68883;2.74484
Urn_17;9.69401;5.74606
Urn_18;8.68537;0.78687
Urn_19;19.80074;2.30537
Urn_20;11.43475;3.50364
Urn_21;-3.28649;-4.9293
Urn_22;-5.51466;-3.41795
Urn_23;19.2381;0.77426
Urn_24;4.50097;-7.97717
Urn_25;-5.0327;-5.80857
Urn_26;16.70963;4.53821
Urn_27;9.96391;4.32878
Urn_28;6.83481;4.11503
Urn_29;5.1573;8.25399
Urn_30;21.5286;0.81517
Urn_31;8.37072;10.15818
Urn_32;2.12365;0.13722
Urn_33;19.36346;0.49865
Urn_34;22.82953;0.46298
Urn_35;9.50463;4.8111
Urn_36;9.48426;-8.49606
Urn_37;8.29462;-7.51312
Urn_38;-5.50655;-2.6148
Urn_39;20.54532;1.43954
Urn_40;16.73684;3.34276
Urn_41;-3.43156;2.69687
Urn_42;3.62545;3.20328
Urn_43;18.93083;2.35333
Urn_44;19.465;1.35453
Urn_45;-7.34981;0.49645
Urn_46;12.10108;-9.52495
Urn_47;-4.7702;-3.87002
Urn_48;14.97799;0.9311
Urn_49;16.67165;1.67909
Urn_50;-3.06347;5.66095
Urn_51;8.84536;-0.10359
Urn_52;10.86921;2.20463
Urn_53;-5.66692;1.71847
Urn_54;10.51524;6.45805
Urn_55;2.84334;5.85569
Urn_56;-1.04577;3.5578
Urn_57;7.96993;4.67808
Urn_58;1.32366;1.23466
Urn_59;10.1715;7.37383
Urn_60;-0.03808;-8.06865
Urn_61;5.99939;5.26842
Urn_62;3.76359;-9.10652
Urn_63;1.00222;5.3754
Urn_64;6.05152;4.51521
Urn_65;-7.36064;1.18262
Urn_66;13.74732;5.09834
Urn_67;11.28885;5.63291
Urn_68;14.78294;1.98102
Urn_69;14.96006;3.85094
Urn_70;4.85638;4.59705
Urn_71;-8.39332;-0.02157
Urn_72;4.50646;6.51963
Urn_73;-8.11464;-0.3886
Urn_74;2.46154;-6.21388
Urn_75;17.37156;2.08074
Urn_76;11.70648;4.68581
Urn_77;8.87326;4.00086
Urn_78;9.44519;3.03791
Urn_79;14.78103;3.08822
Norm-Mallows_0;-6.71768;-1.31361
Norm-Mallows_1;20.21553;-1.11921
Norm-Mallows_2;0.45415;-3.31403
Norm-Mallows_3;22.49952;0.28665
Norm-Mallows_4;-5.29161;-2.08552
Norm-Mallows_5;17.5413;-2.54103
Norm-Mallows_6;2.59463;-3.18593
Norm-Mallows_7;-6.26952;-0.67204
Norm-Mallows_8;-1.32383;-3.00982
Norm-Mallows_9;-2.33406;-3.00137
Norm-Mallows_10;19.93819;-1.30563
Norm-Mallows_11;-0.61684;-2.03871
Norm-Mallows_12;14.28506;-3.66438
Norm-Mallows_13;4.19625;-4.03569
Norm-Mallows_14;21.8322;-0.16151
Norm-Mallows_15;-5.37845;-1.61318
Norm-Mallows_16;5.54053;-3.95775
Norm-Mallows_17;21.15244;-0.50958
Norm-Mallows_18;-4.83084;-2.03251
Norm-Mallows_19;-1.16955;-2.83348
Norm-Mallows_20;13.18849;-3.94583
Norm-Mallows_21;16.18531;-3.16795
Norm-Mallows_22;-3.01818;-2.28422
Norm-Mallows_23;22.28703;0.13804
Norm-Mallows_24;8.99396;-4.63781
Norm-Mallows_25;-7.91378;-0.14253
Norm-Mallows_26;-8.36683;-0.14367
Norm-Mallows_27;12.85986;-4.09069
Norm-Mallows_28;16.62768;-2.86343
Norm-Mallows_29;-5.38211;-1.93451
Norm-Mallows_30;-5.38922;-1.37847
Norm-Mallows_31;-5.88403;-1.48258
Norm-Mallows_32;3.74603;-4.66478
Norm-Mallows_33;1.10844;-3.48045
Norm-Mallows_34;4.49596;-4.58566
Norm-Mallows_35;9.09321;-3.98274
Norm-Mallows_36;-1.84736;-3.89125
Norm-Mallows_37;-4.24051;-2.23074
Norm-Mallows_38;2.51765;-3.96201
Norm-Mallows_39;18.43576;-2.00048
Norm-Mallows_40;3.76401;-4.83078
Norm-Mallows_41;19.75651;-1.33466
Norm-Mallows_42;0.43769;-2.63131
Norm-Mallows_43;12.77073;-3.83614
Norm-Mallows_44;14.2217;-3.49752
Norm-Mallows_45;8.47083;-4.27807
Norm-Mallows_46;6.64281;-4.49412
Norm-Mallows_47;-4.23989;-1.76971
Norm-Mallows_48;-1.66062;-2.65971
Norm-Mallows_49;6.25317;-3.81024
Norm-Mallows_50;3.82416;-3.87503
Norm-Mallows_51;19.38759;-1.61845
Norm-Mallows_52;20.95891;-0.82377
Norm-Mallows_53;0.87162;-2.95825
Norm-Mallows_54;17.84635;-2.26109
Norm-Mallows_55;9.78189;-3.93849
Norm-Mallows_56;16.79415;-2.49528
Norm-Mallows_57;11.91894;-3.49632
Norm-Mallows_58;-4.64939;-1.17719
Norm-Mallows_59;-2.11574;-2.22183
Norm-Mallows_60;18.28167;-2.55508
Norm-Mallows_61;6.2398;-4.47842
Norm-Mallows_62;7.90192;-4.74983
Norm-Mallows_63;0.91931;-3.89376
Norm-Mallows_64;-3.14206;-1.92416
Norm-Mallows_65;17.18939;-2.81462
Norm-Mallows_66;-3.81688;-2.30267
Norm-Mallows_67;-1.54802;-2.29336
Norm-Mallows_68;-4.94726;-1.54582
Norm-Mallows_69;5.98268;-5.58553
Norm-Mallows_70;15.78111;-3.26541
Norm-Mallows_71;1.19195;-4.50701
Norm-Mallows_72;20.65247;-0.67648
Norm-Mallows_73;9.71525;-4.10522
Norm-Mallows_74;-5.16522;-1.10224
Norm-Mallows_75;4.96718;-4.16756
Norm-Mallows_76;-4.66825;-2.13906
Norm-Mallows_77;6.47136;-4.19204
Norm-Mallows_78;-0.57553;-3.0663
Norm-Mallows_79;1.11812;-3.62263
ANID_0;21.74157;1.18444
ANID_1;20.64426;1.96538
ANID_2;19.52564;2.77433
ANID_3;18.38801;3.55272
ANID_4;17.24122;4.3225
ANID_5;16.02481;5.19722
ANID_6;14.80276;5.95919
ANID_7;13.59633;6.66022
ANID_8;12.37733;7.34342
ANID_9;11.11834;8.02205
ANID_10;9.86466;8.60994
ANID_11;8.6622;9.11756
ANID_12;7.39433;9.68709
ANID_13;6.18987;10.20725
ANID_14;5.0054;10.67597
ANID_15;3.85171;11.1167
ANID_16;2.73404;11.55094
ANID_17;1.64281;11.98151
ANID_18;-5.65492;-11.26943
ANID_19;-0.44174;12.91163
STID_0;22.14349;0.09544
STID_1;21.46553;-0.31852
STID_2;20.78052;-0.84314
STID_3;20.08907;-1.4077
STID_4;19.37886;-1.92964
STID_5;18.69284;-2.41252
STID_6;17.98674;-3.06483
STID_7;17.29659;-3.64335
STID_8;16.64431;-4.17829
STID_9;16.05228;-4.71593
STID_10;15.54671;-5.30193
STID_11;15.11536;-5.93713
STID_12;14.72372;-6.61964
STID_13;14.34025;-7.33401
STID_14;13.95375;-8.05685
STID_15;13.5614;-8.78145
STID_16;13.15899;-9.52014
STID_17;12.71074;-10.29964
STID_18;12.2727;-11.03054
STID_19;11.86001;-11.73204
ANUN_0;-10.29352;0.99038
ANUN_1;-9.96574;1.51219
ANUN_2;-9.65441;2.05525
ANUN_3;-9.33671;2.62576
ANUN_4;-9.01165;3.26733
ANUN_5;-8.53655;4.08597
ANUN_6;-8.10823;4.73916
ANUN_7;-7.69695;5.35299
ANUN_8;-7.29687;5.9511
ANUN_9;-6.91197;6.53816
ANUN_10;-6.53503;7.1326
ANUN_11;-6.14994;7.74488
ANUN_12;-5.74487;8.37789
ANUN_13;-5.27978;9.05841
ANUN_14;-4.66875;9.77591
ANUN_15;-4.0201;10.43606
ANUN_16;-3.43539;11.04141
ANUN_17;-2.8947;11.63071
ANUN_18;-2.37692;12.21212
ANUN_19;-1.87692;12.79942
STUN_0;-9.80632;-0.21382
STUN_1;-8.95397;-0.93051
STUN_2;-8.07263;-1.55131
STUN_3;-7.26869;-2.19449
STUN_4;-6.52368;-2.9129
STUN_5;-5.74247;-3.77874
STUN_6;-4.90802;-4.65736
STUN_7;-4.0051;-5.58965
STUN_8;-2.706;-6.75304
STUN_9;-1.48338;-7.47903
STUN_10;-0.35293;-8.09808
STUN_11;0.84069;-8.65221
STUN_12;1.90344;-9.19367
STUN_13;2.96876;-9.74756
STUN_14;4.12522;-10.25771
STUN_15;5.28886;-10.7235
STUN_16;6.48028;-11.15017
STUN_17;7.70519;-11.52821
STUN_18;8.95078;-11.85718
STUN_19;10.21104;-12.14936
