instance_id;x;y
SPOC_14;0.51123;-0.31971
SPOC_15;0.48336;-0.23976
SPOC_16;0.50027;-0.14733
SPOC_17;0.59818;-0.30827
SPOC_18;0.61196;-0.31308
SPOC_19;0.64264;-0.20408
Single-Crossing_0;1.53091;-0.46104
Single-Crossing_1;1.46736;-0.2417
Single-Crossing_2;1.51664;-0.35076
Single-Crossing_3;1.5442;-0.12923
Single-Crossing_4;1.42698;-0.41536
Single-Crossing_5;1.46215;-0.52026
Single-Crossing_6;1.37931;-0.43157
Single-Crossing_7;1.53874;-0.39665
Single-Crossing_8;1.57985;-0.43977
Single-Crossing_9;1.45782;-0.3032
Single-Crossing_10;1.5523;-0.18708
Single-Crossing_11;1.6096;-0.39349
Single-Crossing_12;1.46878;-0.38815
Single-Crossing_13;1.46434;-0.45584
Single-Crossing_14;1.63783;-0.10166
Single-Crossing_15;1.52525;-0.22478
Single-Crossing_16;1.30259;-0.67762
Single-Crossing_17;1.61864;-0.35209
Single-Crossing_18;1.53333;-0.29505
Single-Crossing_19;1.42914;-0.34605
1D Uniform_0;1.26306;-0.00877
1D Uniform_1;1.29203;-0.07931
1D Uniform_2;1.32871;0.04651
1D Uniform_3;1.32705;-0.10924
1D Uniform_4;1.41954;-0.13135
1D Uniform_5;1.33622;-0.0006
1D Uniform_6;1.50422;-0.03634
1D Uniform_7;1.23453;0.27124
1D Uniform_8;1.28888;-0.15585
1D Uniform_9;1.28683;0.06915
1D Uniform_10;1.42004;0.12696
1D Uniform_11;1.2915;0.02437
1D Uniform_12;1.43877;0.06843
1D Uniform_13;1.32787;-0.05919
1D Uniform_14;1.25069;-0.07312
1D Uniform_15;1.26138;0.10917
1D Uniform_16;1.1922;-0.08032
1D Uniform_17;1.38505;-0.17875
1D Uniform_18;1.19861;0.23263
1D Uniform_19;1.24558;0.14684
2D Uniform_0;1.00817;-0.19248
2D Uniform_1;1.15817;-0.13288
2D Uniform_2;1.29044;-0.41877
2D Uniform_3;1.32898;-0.24864
2D Uniform_4;1.12191;-0.1137
2D Uniform_5;1.31105;-0.31495
2D Uniform_6;1.22761;-0.17391
2D Uniform_7;1.12725;-0.2844
2D Uniform_8;1.17915;-0.16656
2D Uniform_9;1.19562;-0.26338
2D Uniform_10;1.3295;-0.38255
2D Uniform_11;1.28922;-0.28077
2D Uniform_12;1.1625;-0.20269
2D Uniform_13;1.06096;-0.1055
2D Uniform_14;0.86145;-0.63005
2D Uniform_15;1.29532;-0.21369
2D Uniform_16;0.94359;-0.09512
2D Uniform_17;1.12417;-0.22188
2D Uniform_18;1.12291;-0.06621
2D Uniform_19;1.20826;-0.215
3D Uniform_0;1.1529;-0.2599
3D Uniform_1;1.15115;-0.44455
3D Uniform_2;1.01709;-0.15765
3D Uniform_3;1.20637;-0.35632
3D Uniform_4;0.92738;-0.16087
3D Uniform_5;1.24285;-0.32298
3D Uniform_6;1.27124;-0.48076
3D Uniform_7;1.07107;-0.14984
3D Uniform_8;0.96059;-0.16938
3D Uniform_9;1.14193;-0.62674
3D Uniform_10;0.90435;-0.12291
3D Uniform_11;1.01677;-0.11655
3D Uniform_12;0.96877;-0.12861
3D Uniform_13;0.81114;-0.55599
3D Uniform_14;1.1126;-0.16478
3D Uniform_15;1.08816;-0.19372
3D Uniform_16;1.11408;-0.38368
3D Uniform_17;0.95294;-0.2407
3D Uniform_18;0.94152;-0.60746
3D Uniform_19;0.9868;-0.07554
5D Uniform_0;1.00488;-0.21221
5D Uniform_1;1.21105;-0.29723
5D Uniform_2;0.93581;-0.64314
5D Uniform_3;1.09956;-0.2534
5D Uniform_4;1.06697;-0.30116
5D Uniform_5;1.16329;-0.33219
5D Uniform_6;1.04136;-0.33648
5D Uniform_7;0.95311;-0.38869
5D Uniform_8;1.14353;-0.41241
5D Uniform_9;1.0031;-0.26199
5D Uniform_10;1.24273;-0.42466
5D Uniform_11;1.03824;-0.24672
5D Uniform_12;0.97664;-0.31176
5D Uniform_13;0.91723;-0.45614
5D Uniform_14;1.07194;-0.39949
5D Uniform_15;0.94144;-0.42267
5D Uniform_16;0.95079;-0.20715
5D Uniform_17;0.85302;-0.21178
5D Uniform_18;0.92158;-0.30956
5D Uniform_19;1.30599;-0.46703
10D Uniform_0;1.04033;-0.40762
10D Uniform_1;0.90036;-0.22651
10D Uniform_2;0.86244;-0.24312
10D Uniform_3;1.09283;-0.35472
10D Uniform_4;1.02315;-0.2901
10D Uniform_5;1.05563;-0.4571
10D Uniform_6;1.16785;-0.37571
10D Uniform_7;0.96077;-0.46857
10D Uniform_8;0.87501;-0.31279
10D Uniform_9;1.18328;-0.53063
10D Uniform_10;0.99369;-0.60362
10D Uniform_11;0.91883;-0.56037
10D Uniform_12;0.84501;-0.57728
10D Uniform_13;1.1124;-0.64447
10D Uniform_14;0.91439;-0.26753
10D Uniform_15;0.95651;-0.28072
10D Uniform_16;0.91151;-0.35084
10D Uniform_17;1.00593;-0.33815
10D Uniform_18;1.02102;-0.46873
10D Uniform_19;1.12195;-0.32745
20D Uniform_0;1.021;-0.55948
20D Uniform_1;0.99615;-0.37058
20D Uniform_2;1.12162;-0.47657
20D Uniform_3;0.82592;-0.27722
20D Uniform_4;0.77977;-0.27935
20D Uniform_5;0.85078;-0.42684
20D Uniform_6;1.07782;-0.4873
20D Uniform_7;1.18499;-0.41068
20D Uniform_8;1.20031;-0.49011
20D Uniform_9;0.85383;-0.47164
20D Uniform_10;0.96654;-0.51017
20D Uniform_11;0.99155;-0.40562
20D Uniform_12;0.8947;-0.52597
20D Uniform_13;1.04658;-0.52185
20D Uniform_14;1.00888;-0.63757
20D Uniform_15;0.86559;-0.27747
20D Uniform_16;0.87023;-0.55187
20D Uniform_17;0.87136;-0.35606
20D Uniform_18;1.07603;-0.65366
20D Uniform_19;0.96048;-0.34807
2D Sphere_0;0.56676;-0.07772
2D Sphere_1;0.57328;0.00999
2D Sphere_2;0.56078;-0.02359
2D Sphere_3;0.85487;-0.04948
2D Sphere_4;0.89986;-0.07539
2D Sphere_5;0.83191;0.24029
2D Sphere_6;0.70124;0.16136
2D Sphere_7;0.82057;0.02435
2D Sphere_8;0.52503;-0.10696
2D Sphere_9;0.73462;0.11753
2D Sphere_10;0.74586;0.18592
2D Sphere_11;0.82768;0.16524
2D Sphere_12;0.91252;0.05655
2D Sphere_13;0.69767;0.12279
2D Sphere_14;0.71335;0.08058
2D Sphere_15;0.66223;0.14526
2D Sphere_16;0.80999;-0.04607
2D Sphere_17;0.79061;0.17504
2D Sphere_18;0.70559;-0.42336
2D Sphere_19;0.90161;0.10585
3D Sphere_0;0.79106;0.08192
3D Sphere_1;0.78518;-0.13167
3D Sphere_2;0.6786;0.00148
3D Sphere_3;0.66476;-0.06048
3D Sphere_4;0.74451;-0.01477
3D Sphere_5;0.71462;-9e-05
3D Sphere_6;0.64613;-0.01533
3D Sphere_7;0.50002;-0.08524
3D Sphere_8;0.75609;-0.22741
3D Sphere_9;0.70485;-0.04708
3D Sphere_10;0.78325;0.00466
3D Sphere_11;0.65071;-0.28769
3D Sphere_12;0.77562;-0.04552
3D Sphere_13;0.61523;0.00036
3D Sphere_14;0.72625;-0.12805
3D Sphere_15;0.70173;-0.06757
3D Sphere_16;0.85378;0.1001
3D Sphere_17;0.79995;-0.0882
3D Sphere_18;0.53387;-0.10702
3D Sphere_19;0.52786;-0.0473
5D Sphere_0;0.761;-0.21998
5D Sphere_1;0.70627;-0.1884
5D Sphere_2;0.70215;-0.10652
5D Sphere_3;0.61;-0.10473
5D Sphere_4;0.8145;-0.1576
5D Sphere_5;0.78355;-0.18254
5D Sphere_6;0.66058;-0.17701
5D Sphere_7;0.51502;-0.04595
5D Sphere_8;0.606;-0.08721
5D Sphere_9;0.5906;-0.03773
5D Sphere_10;0.61498;-0.15963
5D Sphere_11;0.5775;-0.13091
5D Sphere_12;0.74993;-0.06663
5D Sphere_13;0.68548;-0.31745
5D Sphere_14;0.729;-0.24978
5D Sphere_15;0.57426;-0.12449
5D Sphere_16;0.71812;-0.18073
5D Sphere_17;0.56759;-0.16728
5D Sphere_18;0.65158;-0.09291
5D Sphere_19;0.62835;-0.0548
GS Balanced_0;0.54259;0.03179
GS Balanced_1;0.84318;-0.01179
GS Balanced_2;0.75752;0.07558
GS Balanced_3;0.82715;0.0567
GS Balanced_4;0.95136;-0.05593
GS Balanced_5;0.59234;0.06013
GS Balanced_6;0.55245;0.06138
GS Balanced_7;0.67241;0.07375
GS Balanced_8;0.63859;0.07387
GS Balanced_9;0.63531;0.03683
GS Balanced_10;0.87838;0.00904
GS Balanced_11;0.6845;0.04052
GS Balanced_12;0.86579;0.05432
GS Balanced_13;0.78167;0.0363
GS Balanced_14;0.60711;0.10058
GS Balanced_15;0.58595;0.0679
GS Balanced_16;0.77572;0.11994
GS Balanced_17;0.92254;-0.02054
GS Balanced_18;0.65243;0.10906
GS Balanced_19;0.73475;0.04404
GS Caterpillar_0;0.95526;0.25242
GS Caterpillar_1;0.94766;0.35266
GS Caterpillar_2;1.08019;0.27751
GS Caterpillar_3;0.92727;0.3091
GS Caterpillar_4;1.13072;0.30855
GS Caterpillar_5;1.04557;0.2938
GS Caterpillar_6;1.00126;0.30483
GS Caterpillar_7;0.83391;0.3189
GS Caterpillar_8;0.88172;0.2954
GS Caterpillar_9;1.0891;0.32118
GS Caterpillar_10;0.89952;0.34547
GS Caterpillar_11;1.03124;0.33954
GS Caterpillar_12;0.98923;0.35916
GS Caterpillar_13;0.91415;0.25252
GS Caterpillar_14;1.07328;0.35502
GS Caterpillar_15;1.00409;0.24468
GS Caterpillar_16;1.03807;0.23933
GS Caterpillar_17;0.92386;0.38556
GS Caterpillar_18;0.86067;0.34725
GS Caterpillar_19;0.9676;0.29626
Urn_0;1.9577;-0.18144
Urn_1;1.85317;-0.13298
Urn_2;1.31208;-0.78916
Urn_3;0.86612;-0.14476
Urn_4;1.8528;0.06362
Urn_5;1.04113;0.10638
Urn_6;0.80876;-0.2225
Urn_7;1.0414;-0.05774
Urn_8;1.739;-0.23127
Urn_9;0.88867;-0.17579
Urn_10;1.92078;-0.28657
Urn_11;1.66186;-0.30589
Urn_12;1.9063;-0.07615
Urn_13;1.46318;0.15045
Urn_14;1.38877;-0.26363
Urn_15;1.71278;-0.03543
Urn_16;1.75821;-0.13946
Urn_17;1.58579;0.12947
Urn_18;1.58562;-0.23137
Urn_19;2.0614;-0.08625
Urn_20;1.70994;-0.08877
Urn_21;1.0856;-0.01268
Urn_22;0.73403;-0.50809
Urn_23;1.99522;-0.26157
Urn_24;1.22439;-0.77688
Urn_25;1.03603;0.15105
Urn_26;1.91157;0.02789
Urn_27;1.63977;-0.00482
Urn_28;1.50802;0.01337
Urn_29;1.41439;0.24197
Urn_30;2.12824;-0.21124
Urn_31;1.56485;0.33113
Urn_32;1.28581;-0.35277
Urn_33;2.03245;-0.2257
Urn_34;2.20492;-0.22895
Urn_35;1.60421;0.06025
Urn_36;1.67271;0.06177
Urn_37;1.65658;-0.25428
Urn_38;0.97037;0.06311
Urn_39;2.08391;-0.16366
Urn_40;1.91317;-0.02608
Urn_41;0.97317;0.00265
Urn_42;1.10779;-0.69845
Urn_43;2.00808;-0.07534
Urn_44;2.03443;-0.16057
Urn_45;0.74889;-0.16106
Urn_46;1.535;-0.88156
Urn_47;1.00105;-0.03005
Urn_48;1.82275;-0.28531
Urn_49;1.89201;-0.20943
Urn_50;0.97463;0.14152
Urn_51;1.58371;-0.29434
Urn_52;1.68345;-0.18156
Urn_53;0.84821;-0.09927
Urn_54;1.64206;0.14955
Urn_55;1.32714;0.14303
Urn_56;1.0622;0.02518
Urn_57;1.56061;0.0091
Urn_58;1.25744;-0.23726
Urn_59;1.61485;0.20836
Urn_60;1.00528;-0.72084
Urn_61;1.45839;0.02694
Urn_62;1.49618;0.08861
Urn_63;1.20951;0.14172
Urn_64;1.47967;-0.07113
Urn_65;0.7578;-0.10008
Urn_66;1.78235;0.07823
Urn_67;1.68911;0.11515
Urn_68;1.82784;-0.20476
Urn_69;1.82898;-0.00156
Urn_70;1.17973;-0.72551
Urn_71;0.5982;-0.26278
Urn_72;1.37235;0.18607
Urn_73;0.6171;-0.35779
Urn_74;1.40136;-0.06018
Urn_75;1.93127;-0.13244
Urn_76;1.72367;0.02434
Urn_77;1.6226;-0.14534
Urn_78;1.59849;-0.06554
Urn_79;1.82914;-0.06568
Norm-Mallows_0;0.6764;-0.40899
Norm-Mallows_1;2.04971;-0.37923
Norm-Mallows_2;1.11344;-0.51938
Norm-Mallows_3;2.19527;-0.27885
Norm-Mallows_4;0.7679;-0.42395
Norm-Mallows_5;1.91936;-0.42477
Norm-Mallows_6;1.23218;-0.51597
Norm-Mallows_7;0.73855;-0.33916
Norm-Mallows_8;0.95366;-0.54694
Norm-Mallows_9;0.85683;-0.51365
Norm-Mallows_10;2.05747;-0.43418
Norm-Mallows_11;1.08865;-0.43491
Norm-Mallows_12;1.78919;-0.57108
Norm-Mallows_13;1.29481;-0.55873
Norm-Mallows_14;2.15805;-0.34075
Norm-Mallows_15;0.77157;-0.38968
Norm-Mallows_16;1.33688;-0.60065
Norm-Mallows_17;2.09519;-0.29791
Norm-Mallows_18;0.80886;-0.40232
Norm-Mallows_19;1.00772;-0.51136
Norm-Mallows_20;1.75042;-0.44156
Norm-Mallows_21;1.85347;-0.49693
Norm-Mallows_22;0.89511;-0.42842
Norm-Mallows_23;2.19821;-0.31521
Norm-Mallows_24;1.53315;-0.53036
Norm-Mallows_25;0.6509;-0.24892
Norm-Mallows_26;0.56568;-0.34969
Norm-Mallows_27;1.72725;-0.50928
Norm-Mallows_28;1.88052;-0.55239
Norm-Mallows_29;0.74195;-0.44252
Norm-Mallows_30;0.79877;-0.31742
Norm-Mallows_31;0.73257;-0.395
Norm-Mallows_32;1.24321;-0.63251
Norm-Mallows_33;1.13164;-0.56615
Norm-Mallows_34;1.24218;-0.67926
Norm-Mallows_35;1.5128;-0.56475
Norm-Mallows_36;0.89419;-0.58982
Norm-Mallows_37;0.81768;-0.44236
Norm-Mallows_38;1.19238;-0.58459
Norm-Mallows_39;1.96216;-0.37156
Norm-Mallows_40;1.26676;-0.60118
Norm-Mallows_41;2.01692;-0.34047
Norm-Mallows_42;1.06963;-0.55157
Norm-Mallows_43;1.72043;-0.55815
Norm-Mallows_44;1.78725;-0.49954
Norm-Mallows_45;1.46966;-0.59609
Norm-Mallows_46;1.41095;-0.57135
Norm-Mallows_47;0.8494;-0.38776
Norm-Mallows_48;0.93092;-0.50704
Norm-Mallows_49;1.40245;-0.51548
Norm-Mallows_50;1.20157;-0.64764
Norm-Mallows_51;2.01151;-0.43656
Norm-Mallows_52;2.09905;-0.34324
Norm-Mallows_53;1.05893;-0.59186
Norm-Mallows_54;1.93702;-0.46683
Norm-Mallows_55;1.60568;-0.48772
Norm-Mallows_56;1.87809;-0.38699
Norm-Mallows_57;1.6894;-0.45937
Norm-Mallows_58;0.84105;-0.3204
Norm-Mallows_59;0.89361;-0.48303
Norm-Mallows_60;1.97142;-0.50692
Norm-Mallows_61;1.34546;-0.66238
Norm-Mallows_62;1.40205;-0.67096
Norm-Mallows_63;1.14904;-0.53118
Norm-Mallows_64;0.90879;-0.39106
Norm-Mallows_65;1.90991;-0.52586
Norm-Mallows_66;0.81493;-0.48314
Norm-Mallows_67;0.98316;-0.44271
Norm-Mallows_68;0.82165;-0.35265
Norm-Mallows_69;1.30768;-0.72636
Norm-Mallows_70;1.83566;-0.43749
Norm-Mallows_71;1.04365;-0.65677
Norm-Mallows_72;2.09922;-0.39195
Norm-Mallows_73;1.59139;-0.52976
Norm-Mallows_74;0.7847;-0.3527
Norm-Mallows_75;1.34697;-0.54035
Norm-Mallows_76;0.78014;-0.45828
Norm-Mallows_77;1.38141;-0.6097
Norm-Mallows_78;0.98203;-0.57235
Norm-Mallows_79;1.1029;-0.59197
ANID_0;2.15238;-0.15936
ANID_1;2.10776;-0.10685
ANID_2;2.05588;-0.03735
ANID_3;2.00479;-0.0017
ANID_4;1.95762;0.05521
ANID_5;1.89304;0.10101
ANID_6;1.84038;0.13807
ANID_7;1.77904;0.16644
ANID_8;1.73776;0.19854
ANID_9;1.67964;0.2403
ANID_10;1.6239;0.27243
ANID_11;1.56257;0.27322
ANID_12;1.4976;0.3222
ANID_13;1.45694;0.34647
ANID_14;1.40623;0.36822
ANID_15;1.36461;0.39185
ANID_16;1.31513;0.41669
ANID_17;1.27645;0.43682
ANID_18;1.23004;0.46615
ANID_19;1.18676;0.4987
STID_0;2.14431;-0.28495
STID_1;2.15499;-0.38632
STID_2;2.12011;-0.43444
STID_3;2.08602;-0.48028
STID_4;2.0477;-0.51258
STID_5;2.00925;-0.55706
STID_6;1.96024;-0.58255
STID_7;1.92558;-0.61196
STID_8;1.89996;-0.64806
STID_9;1.8526;-0.62932
STID_10;1.82924;-0.67457
STID_11;1.81168;-0.70733
STID_12;1.77839;-0.73531
STID_13;1.75278;-0.78229
STID_14;1.72334;-0.80857
STID_15;1.68553;-0.84684
STID_16;1.64715;-0.88355
STID_17;1.61357;-0.90863
STID_18;1.56292;-0.94863
STID_19;1.52379;-0.96585
ANUN_0;0.4393;-0.15353
ANUN_1;0.45915;-0.10643
ANUN_2;0.47713;-0.0573
ANUN_3;0.5048;-0.0099
ANUN_4;0.52119;0.02943
ANUN_5;0.55951;0.10007
ANUN_6;0.60153;0.14337
ANUN_7;0.63684;0.18228
ANUN_8;0.67082;0.219
ANUN_9;0.7081;0.24625
ANUN_10;0.72498;0.27905
ANUN_11;0.76979;0.29438
ANUN_12;0.76069;0.33551
ANUN_13;0.79926;0.36948
ANUN_14;0.84488;0.4115
ANUN_15;0.90702;0.43996
ANUN_16;0.96842;0.46186
ANUN_17;1.02227;0.47928
ANUN_18;1.06463;0.4862
ANUN_19;1.11173;0.50533
STUN_0;0.47466;-0.30396
STUN_1;0.53007;-0.37381
STUN_2;0.5963;-0.42372
STUN_3;0.63849;-0.45499
STUN_4;0.67897;-0.48163
STUN_5;0.70493;-0.52693
STUN_6;0.74683;-0.56612
STUN_7;0.78034;-0.61273
STUN_8;0.82756;-0.66306
STUN_9;0.88823;-0.70456
STUN_10;0.94075;-0.74358
STUN_11;0.99875;-0.78019
STUN_12;1.05829;-0.80592
STUN_13;1.10708;-0.83562
STUN_14;1.15814;-0.86115
STUN_15;1.20526;-0.8884
STUN_16;1.26058;-0.91701
STUN_17;1.30962;-0.92948
STUN_18;1.36777;-0.95521
STUN_19;1.42;-0.97949
